,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
2598,,,,,,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,65a82780-294e-5213-997b-4d4eb5376ce8,1644,,,"[14.9, 22.1]",4003641,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,153,Kisvárda,2484,,55,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:55.536,Pressure,
2599,,,,,,,,,,,,,,,,,,0.186,,,,,,,,,,,,,,e138ec99-93ad-58e6-9d67-f164242c15ea,1651,,,"[63.7, 67.8]",4003641,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Krisztián Nagy,404977.0,Right Center Midfield,154,Ujpest,1033,"['cc639012-7925-5be1-b84f-43270c4c7956', 'f223c038-db76-5f55-a22c-068f4cc5803f', '709e5ffb-5415-526a-8f22-99a575f2f242']",34,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:04:34.112,Pressure,
2600,,,,,,,,,,,,,True,,,,,2.066,,,,,,,,,,,,,,a0bfbe35-a482-5f76-bb3c-6ad33ef50ce1,1661,,,"[50.5, 8.8]",4003641,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davit Kobouri,46812.0,Left Center Back,155,Kisvárda,2484,"['064c6001-0a33-5ca3-8a62-be2632e5a5da', '4f17d6d0-1c3b-5964-953a-82808dc9507c']",40,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:40.948,Pressure,
2601,,,,,,,,,,,,,,,,,,1.731,,,,,,,,,,,,,,e97c4b51-0f27-5d1c-918d-a23b154fd742,1669,,,"[41.7, 23.6]",4003641,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mátyás Tajti,35313.0,Center Attacking Midfield,156,Kisvárda,2484,"['0c5cd9f2-c46a-5829-a4fc-5b3f2a0590e5', 'c7cc36a4-3ac5-5214-aaab-781023d2954a']",49,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:49.392,Pressure,
2602,,,,,,,,,,,,,,,,,,0.206,,,,,,,,,,,,,,36985c89-4425-5b87-8583-0baccb626f8e,1679,,,"[20.6, 62.9]",4003641,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,157,Kisvárda,2484,,22,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:22.575,Pressure,
2603,,,,,,,,,,,,,True,,,,,1.236,,,,,,,,,,,,,,57c725d3-4266-5e78-b72b-c2ccc83ab23b,1682,,,"[95.4, 20.1]",4003641,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gábor Molnár Horváth,405806.0,Center Attacking Midfield,158,Ujpest,1033,['5dfae0a4-dddd-5391-9708-69b38da39342'],25,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:25.503,Pressure,
2604,,,,,,,,,,,,,,,,,,0.186,,,,,,,,,,,,,,103cfde5-4a2d-5aff-be0c-4fe036911b12,1687,,,"[88.2, 2.8]",4003641,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sinan Medgyes,404182.0,Left Back,158,Ujpest,1033,,28,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:28.989,Pressure,
2605,,,,,,,,,,,,,,,,,,0.399,,,,,,,,,,,,,,4e20e209-2e3d-57fe-a4be-23c62386269d,1690,,,"[92.4, 17.6]",4003641,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gábor Molnár Horváth,405806.0,Center Attacking Midfield,158,Ujpest,1033,"['0bbf9919-cbc5-5564-9c4e-708a2ff3fafd', '40e69547-5dcd-594b-b5fe-a248ef836177']",30,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:30.132,Pressure,
2606,,,,,,,,,,,,,,,,,,0.658,,,,,,,,,,,,,,c7e17b6d-3d2f-5e00-a74c-48041672edea,1698,,,"[52.0, 22.7]",4003641,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,158,Ujpest,1033,"['bf7bbcf9-6ee8-5960-a83e-c993af813f4a', 'b64c7d4b-82c4-5215-b994-00969ca6e22b']",35,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:35.999,Pressure,
2607,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,147745c8-695f-5f40-8309-1760f43a7c7d,1704,,,"[33.2, 50.4]",4003641,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,158,Ujpest,1033,,40,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:40.356,Pressure,
2608,,,,,,,,,,,,,,,,,,1.276,,,,,,,,,,,,,,ae9dbdb1-596e-557f-9ac5-91e7d74ab8b6,1714,,,"[3.5, 71.3]",4003641,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztián Nagy,404977.0,Right Center Midfield,158,Ujpest,1033,,48,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:48.406,Pressure,
2609,,,,,,,,,,,,,True,,,,,0.621,,,,,,,,,,,,,,9648ffaa-c4ff-5df9-95ad-4a2863ab5d42,1718,,,"[116.8, 5.5]",4003641,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Wing,159,Kisvárda,2484,['d70c77e3-a7e0-5ca8-94c6-b325f3afd8ab'],50,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:50.322,Pressure,
2610,,,,,,,,,,,,,True,,,,,0.453,,,,,,,,,,,,,,188cdf33-dd82-5466-9a11-d59dbedb60c7,1722,,,"[113.1, 22.9]",4003641,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Center Forward,159,Kisvárda,2484,['0a26cbc5-801b-5a89-af3d-057a1f13cdf6'],53,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:53.591,Pressure,
2611,,,,,,,,,,,,,,,,,,0.465,,,,,,,,,,,,,,e4d05b6f-bfc7-5cb1-b79a-72dfc0d1232b,1746,,,"[47.4, 71.8]",4003641,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,160,Ujpest,1033,"['b517f913-223d-5feb-b7b7-1a23049bb347', 'c6394b23-9498-5455-9735-87010a0e059b']",19,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:06:19.788,Pressure,
2612,,,,,,,,,,,,,True,,,,,0.462,,,,,,,,,,,,,,ad2009fc-da52-58b3-9a3b-b3fa54471176,1750,,,"[64.4, 3.7]",4003641,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mátyás Tajti,35313.0,Center Attacking Midfield,161,Kisvárda,2484,"['4e7d3887-b6a3-5e91-93d3-180975494a2e', '529d3264-5fcb-5812-ba9b-65d5a29038a5']",22,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:22.999,Pressure,
2613,,,,,,,,,,,,,True,,,,,2.046,,,,,,,,,,,,,,7b179e57-51ac-5395-85d1-b1df9edbb79c,1758,,,"[67.3, 20.1]",4003641,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Center Forward,164,Kisvárda,2484,"['57d3667a-a16a-5c1b-8c15-1cc2dff8253c', '5d7daec9-2f1c-5017-ada1-d00a18799301', 'febadea7-cf7d-55fc-bf24-05544dbb7f7a']",36,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:36.784,Pressure,
2614,,,,,,,,,,,,,,,,,,3.704,,,,,,,,,,,,,,1fa92a54-69c9-5368-870f-061a5e0f27af,1769,,,"[10.7, 62.5]",4003641,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,164,Kisvárda,2484,"['5fd3fd11-fbf5-56e3-af94-c6959a32de03', '2f883e0d-0a8d-5d33-8843-2071281430eb', 'c608ef14-cebc-5159-9258-32d8cf88a714']",50,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:50.601,Pressure,
2615,,,,,,,,,,,,,,,,,,0.206,,,,,,,,,,,,,,1172bba8-d072-5821-892b-124ef443c6fa,1775,,,"[8.5, 43.7]",4003641,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Krisztofer Horváth,40039.0,Left Wing,165,Kisvárda,2484,,29,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:29.057,Pressure,
2616,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,310ed284-e6f8-5133-96db-970eb6c8d8fc,1781,,,"[109.6, 34.9]",4003641,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jasmin Mešanović,388945.0,Left Center Forward,166,Ujpest,1033,,55,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:07:55.539,Pressure,
2617,,,,,,,,,,,,,True,,,,,0.894,,,,,,,,,,,,,,f0f3174c-7798-5dd2-a192-7617eabb5d12,1785,,,"[47.2, 6.4]",4003641,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Wing,167,Kisvárda,2484,['a9343be2-6208-599a-a9ff-f89523d02fe1'],59,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:59.764,Pressure,
2618,,,,,,,,,,,,,,,,,,3.731,,,,,,,,,,,,,,d02c3025-9e4a-5c31-ac67-34cb3088100e,1792,,,"[13.3, 33.9]",4003641,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,168,Kisvárda,2484,"['c350b859-e353-5d7a-bbc8-b7e0d763b866', 'bdb722f1-83d9-5f23-b224-8d6a6bfc2d53', '768948b6-d22b-5494-9a6e-d19fd73e5c73']",10,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:10.375,Pressure,
2619,,,,,,,,,,,,,,,,,,0.196,,,,,,,,,,,,,,34eca627-4fff-50ef-9d71-ec7d206fdc75,1800,,,"[14.2, 43.9]",4003641,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tom Lacoux,68861.0,Left Defensive Midfield,168,Kisvárda,2484,,17,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:17.966,Pressure,
2620,,,,,,,,,,,,,,,,,,0.448,,,,,,,,,,,,,,94a52dce-4349-5c46-bfe3-3886a9651f4b,1808,,,"[98.9, 5.4]",4003641,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jasmin Mešanović,388945.0,Left Center Forward,169,Ujpest,1033,"['f5f78359-d962-53c6-b0e0-773f2aec7dc1', 'ee9ff5d0-2ca6-5180-8fc9-3f79a41a529c']",50,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:08:50.783,Pressure,
2621,,,,,,,,,,,,,,,,,,0.142,,,,,,,,,,,,,,ea6c45f6-ecde-5820-b9b0-98c25b694189,1810,,,"[84.3, 16.4]",4003641,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bohdan Melnyk,406296.0,Left Center Midfield,169,Ujpest,1033,,52,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:08:52.018,Pressure,
2622,,,,,,,,,,,,,,,,,,0.304,,,,,,,,,,,,,,c90c881f-c8a5-5b55-af67-fa27074877e3,1824,,,"[99.3, 75.0]",4003641,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Jovičić,28394.0,Right Center Back,172,Kisvárda,2484,['c359cc43-a76a-541a-a2d7-41606d06c374'],9,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:09:09.825,Pressure,
2623,,,,,,,,,,,,,True,,,,,0.443,,,,,,,,,,,,,,2155bfd5-fb06-570a-94e5-8766a2c96725,1826,,,"[73.6, 70.3]",4003641,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,173,Ujpest,1033,"['4df6bc24-3988-5a37-9738-490fa404f03f', '80bdccf2-4684-58d9-8031-d89e87f1dbf5', 'b1fd32be-bc84-55a7-a513-f0a9660fa104']",11,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:09:11.422,Pressure,
2624,,,,,,,,,,,,,,,,,,0.311,,,,,,,,,,,,,,02606a39-b98c-5aad-a433-2f2eda6c4e72,1837,,,"[36.0, 5.2]",4003641,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Chlumecký,131284.0,Left Center Back,174,Ujpest,1033,['d97e048e-489e-5bad-8b2f-fc1519b79528'],53,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:09:53.535,Pressure,
2625,,,,,,,,,,,,,True,,,,,1.065,,,,,,,,,,,,,,34e55a9f-1b4f-54be-add4-60af3103a81a,1842,,,"[83.4, 76.9]",4003641,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aljoša Matko,101803.0,Right Wing,175,Kisvárda,2484,"['992a2e6a-0e64-59d7-96d2-818a0c74ba05', 'ed9365e4-a7bc-5652-bcd4-d21670b3be59']",55,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:09:55.446,Pressure,
2626,,,,,,,,,,,,,True,,,,,0.179,,,,,,,,,,,,,,4fde84a8-3436-5260-9393-1c43380b1d3f,1844,,,"[73.6, 68.5]",4003641,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,175,Kisvárda,2484,"['d5e4c724-cf42-5d9e-b798-99fc8099978f', '7d625d10-1ca3-5000-b0cd-1f5c75e37923']",57,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:09:57.381,Pressure,
2627,,,,,,,,,,,,,,,,,,0.206,,,,,,,,,,,,,,b728c6b2-5897-5eeb-932f-da57dad206fc,1885,,,"[19.2, 29.0]",4003641,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davit Kobouri,46812.0,Left Center Back,179,Kisvárda,2484,['c3a4d223-4582-5163-a6b9-12f63a852dcc'],10,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:10.359,Pressure,
2628,,,,,,,,,,,,,,,,,,0.928,,,,,,,,,,,,,,841884e0-eb3b-5963-b352-f54975be08c4,1912,,,"[25.4, 35.4]",4003641,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davit Kobouri,46812.0,Left Center Back,181,Kisvárda,2484,"['0b679083-01cc-5495-b674-b9b5096f2d46', '48a1f133-c01c-5a12-b07a-2e366edf3620']",0,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:00.028,Pressure,
2629,,,,,,,,,,,,,,,,,,0.854,,,,,,,,,,,,,,75911f79-dde1-504b-b46d-ef30f907d6ad,1916,,,"[21.4, 41.3]",4003641,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davit Kobouri,46812.0,Left Center Back,181,Kisvárda,2484,['6dea0127-b2fb-5802-8f60-95ef05615ff9'],1,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:01.659,Pressure,
2630,,,,,,,,,,,,,,,,,,0.587,,,,,,,,,,,,,,65f5f55e-98f9-5a4c-ba42-1582e9b8dee2,1917,,,"[20.8, 49.3]",4003641,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,181,Kisvárda,2484,['73d8f4ee-5545-520b-bc7e-13ca36221294'],3,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:03.563,Pressure,
2631,,,,,,,,,,,,,,,,,,0.734,,,,,,,,,,,,,,6e824c37-ad91-5dce-b015-5cf80257efeb,1954,,,"[81.6, 4.1]",4003641,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dominik István Soltész,484628.0,Left Back,183,Ujpest,1033,"['37724ad9-c86b-5fbb-bb6b-11eea9f3ac0a', '99c2b867-e758-53a0-98ac-728075f687a3']",48,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:14:48.318,Pressure,
2632,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,789460b3-faff-52ab-bb00-94f483ab3af5,1967,,,"[72.1, 45.4]",4003641,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bence Balazs Bíró,101836.0,Right Center Forward,183,Ujpest,1033,"['032815b4-ec8c-54fd-ab22-8181e707a71e', '43ed434d-35fe-5c8e-80e6-aa3ca01ab819']",3,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:15:03.830,Pressure,
2633,,,,,,,,,,,,,,,,,,0.597,,,,,,,,,,,,,,65d60313-cef4-5434-8356-e40d227d1f98,1978,,,"[54.1, 66.7]",4003641,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,183,Ujpest,1033,"['a53484ba-5cce-5cdc-9960-8a2724d4bbff', '32000c8b-7c58-5a51-95a3-3bfe12ec853b']",10,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:15:10.093,Pressure,
2634,,,,,,,,,,,,,,,,,,0.453,,,,,,,,,,,,,,3ccf0ca3-b343-5259-ad9d-521628c4fdd7,1988,,,"[39.5, 60.9]",4003641,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bence Balazs Bíró,101836.0,Right Center Forward,184,Ujpest,1033,"['15b57263-1e17-560d-8d1d-ae4cc2c9df4f', '27e4677a-e469-53bf-98aa-05d61fa58d30']",38,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:15:38.281,Pressure,
2635,,,,,,,,,,,,,,,,,,0.241,,,,,,,,,,,,,,c1cffb62-0c04-565f-bd45-49fa7db668a5,2001,,,"[66.6, 41.0]",4003641,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,184,Ujpest,1033,"['c2571e00-d70c-5c9a-9189-4e56031790e0', '40d36d79-97dc-5bc9-aa52-01136ded3999']",53,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:15:53.764,Pressure,
2636,,,,,,,,,,,,,,,,,,1.312,,,,,,,,,,,,,,05047156-3c78-5286-bb1c-3ec70d1ccc3c,2014,,,"[42.1, 66.1]",4003641,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,185,Ujpest,1033,['549a528c-311a-51b3-8ca5-ee0a153c3088'],17,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:16:17.940,Pressure,
2637,,,,,,,,,,,,,,,,,,0.574,,,,,,,,,,,,,,56f50e31-7fd4-57eb-a5d1-f0d659df25fb,2015,,,"[40.8, 73.5]",4003641,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Krisztián Nagy,404977.0,Right Center Midfield,185,Ujpest,1033,['610bc513-a2ce-5880-8fba-b67561d09185'],19,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:16:19.009,Pressure,
2638,,,,,,,,,,,,,,,,,,0.195,,,,,,,,,,,,,,f4a31f13-3ec4-569c-a9a5-b3476dea77ad,2022,,,"[40.9, 64.4]",4003641,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bohdan Melnyk,406296.0,Left Center Midfield,186,Ujpest,1033,,29,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:16:29.248,Pressure,
2639,,,,,,,,,,,,,True,,,,,0.45,,,,,,,,,,,,,,3cacf59e-a133-5537-82d0-8f4cf83793a8,2026,,,"[80.4, 5.9]",4003641,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Wing,187,Kisvárda,2484,['6ffa44c5-bf7a-5ff7-b80b-eca5b3353af8'],32,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:32.581,Pressure,
2640,,,,,,,,,,,,,,,,,,0.437,,,,,,,,,,,,,,a33b23d1-1318-53b9-825c-f17a88787372,2035,,,"[11.6, 18.6]",4003641,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,188,Kisvárda,2484,['ca85b9b9-3b17-5583-bf10-fc7c429f90cc'],6,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:06.083,Pressure,
2641,,,,,,,,,,,,,,,,,,0.576,,,,,,,,,,,,,,6a58bc38-c85b-5ea2-bfba-8b4524360066,2055,,,"[89.9, 42.8]",4003641,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bence Balazs Bíró,101836.0,Right Center Forward,189,Ujpest,1033,"['f7320dec-c94e-545b-abbc-8c192c6100b9', 'e9157b1a-0ae8-551c-9183-fce39fb14139']",47,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:18:47.171,Pressure,
2642,,,,,,,,,,,,,,,,,,0.327,,,,,,,,,,,,,,63838961-4c4d-53cf-9fb1-58e50f227ede,2058,,,"[88.8, 37.3]",4003641,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bence Balazs Bíró,101836.0,Right Center Forward,189,Ujpest,1033,['ba639ceb-716c-5371-835d-015e3d86c77e'],48,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:18:48.743,Pressure,
2643,,,,,,,,,,,,,True,,,,,0.729,,,,,,,,,,,,,,c725d171-2df7-534b-b05d-ac094789fdab,2068,,,"[111.1, 49.1]",4003641,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,190,Kisvárda,2484,['93c0b21c-16ad-5d9b-b9c4-4dc969b6a543'],9,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:19:09.471,Pressure,
2644,,,,,,,,,,,,,True,,,,,0.386,,,,,,,,,,,,,,17a04ca3-34f0-579b-97a0-1307cf58d7b0,2074,,,"[33.9, 19.4]",4003641,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik István Soltész,484628.0,Left Back,191,Ujpest,1033,"['003e4e14-36f4-57a9-accd-dfffe1a745bc', 'b70b7926-9d12-5c50-b83c-634ccfb147df']",14,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:19:14.956,Pressure,
2645,,,,,,,,,,,,,True,,,,,1.058,,,,,,,,,,,,,,37f9a0d2-4a00-58a5-a6e9-da8775c412a3,2080,,,"[70.3, 66.6]",4003641,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Right Wing,192,Kisvárda,2484,['590db179-0953-5ed7-afae-bbb2265a85ed'],18,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:19:18.365,Pressure,
2646,,,,,,,,,,,,,,,,,,1.705,,,,,,,,,,,,,,27d79c4c-09b3-5b64-8c08-78799ad722fc,2097,,,"[13.1, 65.0]",4003641,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Branimir Cipetić,46426.0,Right Back,193,Ujpest,1033,['cf6c428b-5492-5761-9fa4-1d0aa75d4ac5'],42,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:19:42.149,Pressure,
2647,,,,,,,,,,,,,,,,,,0.329,,,,,,,,,,,,,,9046076f-53d2-5e36-b8e9-171977ed3bec,2107,,,"[25.3, 5.2]",4003641,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik István Soltész,484628.0,Left Back,193,Ujpest,1033,"['c23ca853-8449-527a-8388-92e660b0dfdd', '8ec449c6-3887-5db8-9057-221557091114']",54,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:19:54.385,Pressure,
