50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_goal_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,,0.486,,,,,,,,,,,,,36484ddb-2ce9-5077-8a5d-980ce21cfe6c,535,,,"[77.1, 54.6]",4003600,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mátyás Katona,404202.0,Left Center Midfield,47,Ujpest,1033,['d47b0e6e-be64-517f-98e7-3e096141817f'],33,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:13:33.316,Pressure,
,,,,,,,,,,,,,,,,,0.317,,,,,,,,,,,,,56faaa17-db2e-5406-bb14-e7ae8a043fe9,546,,,"[83.7, 33.1]",4003600,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bright Osagie Edomwonyi,9730.0,Center Forward,48,Ujpest,1033,"['bb5adf20-ca12-53b6-a3dd-2977626cfa23', '11e7cbc7-6bdd-5cb4-9a41-63c8a01f4f76']",3,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:14:03.221,Pressure,
,,,,,,,,,,,,,,,,,0.204,,,,,,,,,,,,,a744f9bf-c8b2-5fd2-8031-6a1c35587660,550,,,"[35.0, 27.9]",4003600,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefanos Evangelou,31306.0,Center Back,48,Ujpest,1033,"['3075e40d-7311-524b-b5a4-4dfb5f7b2f73', 'f7e22683-43f0-5237-b249-dd35f202d686']",8,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:14:08.233,Pressure,
,,,,,,,,,,,True,,,,,,0.33,,,,,,,,,,,,,dffc1fa4-3054-5f7b-a3f3-6f253568199e,570,,,"[37.2, 66.8]",4003600,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Defensive Midfield,51,Nyíregyháza Spartacus,2215,"['f4d67ca7-c25d-5c85-b820-40fc77de45ab', '79ee1dcd-fc12-5038-b74b-252eb6227125']",25,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:25.190,Pressure,
,,,,,,,,,,,True,,,,,,0.25,,,,,,,,,,,,,d4fee1a4-a742-54fb-9a75-bda4c941da96,574,,,"[41.3, 60.4]",4003600,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,51,Nyíregyháza Spartacus,2215,"['885b909d-61b4-5399-ba9a-ad877b6b4ba3', '985d3916-b244-5d72-8f67-d0460f9d6d8a']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:26.756,Pressure,
,,,,,,,,,,,,,,,,,0.648,,,,,,,,,,,,,f4b5eabb-d158-585c-8cb2-4eadf380fc33,606,,,"[25.6, 40.4]",4003600,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pavlos Korrea,139471.0,Right Center Back,54,Ujpest,1033,['9200bd59-0b60-564c-bad6-c5727a9a5566'],8,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:15:08.451,Pressure,
,,,,,,,,,,,,,,,,,0.309,,,,,,,,,,,,,dcc3a38e-53f1-5da5-ba52-6aea3d040a6e,607,,,"[26.5, 41.5]",4003600,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bálint Lajos Katona,404992.0,Right Center Midfield,54,Ujpest,1033,['be3839df-1215-5869-a766-744441e7f8ec'],10,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:15:10.025,Pressure,
,,,,,,,,,,,,,,,,,0.321,,,,,,,,,,,,,6f5f5857-d094-503f-a18a-b4daa5ac183b,624,,,"[58.8, 57.5]",4003600,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bálint Lajos Katona,404992.0,Right Center Midfield,54,Ujpest,1033,"['93311820-42ce-5d74-acbf-d5099a31b11e', 'f45d75f4-96e3-53e6-a385-ea1c7c8f3a5c']",32,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:15:32.989,Pressure,
,,,,,,,,,,,,,,,,,0.443,,,,,,,,,,,,,9a6c3b44-0e5d-56db-a521-c05f610fe99d,629,,,"[48.6, 21.4]",4003600,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bojan Sanković,404227.0,Center Defensive Midfield,54,Ujpest,1033,"['c0ccb2f4-73d5-5100-823b-6df33899c912', '2d236759-d5d3-5684-9307-8c036a0a0c05']",39,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:15:39.373,Pressure,
,,,,,,,,,,,,,,,,,0.597,,,,,,,,,,,,,62db3811-93ae-5949-935e-49d60803b267,642,,,"[57.4, 70.0]",4003600,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dorian Babunski,158193.0,Center Attacking Midfield,55,Ujpest,1033,['c136f34d-8bc5-546c-be7b-a846a382caaf'],55,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:15:55.397,Pressure,
,,,,,,,,,,,,,,,,,0.444,,,,,,,,,,,,,b27ec3ee-4a5e-54f7-acd2-b4de1e40c110,649,,,"[56.2, 36.6]",4003600,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bálint Lajos Katona,404992.0,Right Center Midfield,55,Ujpest,1033,"['1384d2bf-a738-575e-a8f3-9beaa9362e97', 'e5ea1cce-25bb-5acb-85a1-53b1a811d6e9']",3,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:16:03.861,Pressure,
,,,,,,,,,,,,,,,,,0.328,,,,,,,,,,,,,888fbca3-ea5b-52cc-91ab-a870f053bb9b,651,,,"[34.1, 48.2]",4003600,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefanos Evangelou,31306.0,Center Back,55,Ujpest,1033,"['64c3afc9-fe92-5e8d-9235-26b391eb6fbb', '98f23fb7-39bd-51cc-bd11-9bb32aadaef3']",5,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:16:05.094,Pressure,
,,,,,,,,,,,,,,,,,0.321,,,,,,,,,,,,,bc12fe69-601c-5ee8-b521-1743477b1423,661,,,"[8.2, 58.7]",4003600,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefanos Evangelou,31306.0,Center Back,55,Ujpest,1033,"['a68cb526-21da-5f66-8f57-02f2b2c9dd99', '358b08ba-85fa-58dc-a224-9e91e808b7d1', 'c4926a7b-b106-5140-89e6-0b190a65718e']",11,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:16:11.837,Pressure,
,,,,,,,,,,,,,,,,,0.443,,,,,,,,,,,,,685e64c1-a6c1-5716-88be-7158698d2dc1,665,,,"[5.9, 40.0]",4003600,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Antonov,23894.0,Left Wing Back,55,Ujpest,1033,"['1b73c31d-9a22-560c-941e-70da85d8779f', '59276433-788b-5cb5-a63a-e8ba83be2c49']",12,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:16:12.603,Pressure,
,,,,,,,,,,,True,,,,,,0.53,,,,,,,,,,,,,19c4df94-4838-5030-8ddc-cbce3ff38cfa,675,,,"[50.6, 65.3]",4003600,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milán Májer,404960.0,Right Wing Back,57,Ujpest,1033,['9f3df68c-d4ee-5ee7-be8e-ea07bfeb922e'],8,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:17:08.111,Pressure,
,,,,,,,,,,,True,,,,,,2.096,,,,,,,,,,,,,7d95685c-f4bb-5635-9d81-7e9bcfc1e051,683,,,"[70.7, 4.6]",4003600,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krisztián Tamás,348792.0,Left Back,58,Nyíregyháza Spartacus,2215,"['6b8d7947-ec13-5c89-bc34-06b507d90f21', '64118e88-06c2-5d18-98b9-66ae061dcd52', '5ac4c459-077f-50b2-97ae-572d05e27044']",15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:15.901,Pressure,
,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,c6052f26-da39-5d8e-b08e-446230ce87ee,687,,,"[66.6, 5.2]",4003600,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,58,Nyíregyháza Spartacus,2215,['8e073028-d94b-5123-b4a1-9c86d943953b'],17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:17.700,Pressure,
,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,b642ba12-9387-56c9-be14-b7c7f6a98a08,693,,,"[63.3, 11.6]",4003600,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,59,Nyíregyháza Spartacus,2215,"['2345c728-2006-5360-ac2a-ec1fd815077e', '59102ec9-3ce6-51cd-98e9-282ae0549efd']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:26.318,Pressure,
,,,,,,,,,,,,,,,,,1.705,,,,,,,,,,,,,6f274561-a629-530f-aac3-98aaa4f71da6,707,,,"[36.0, 9.9]",4003600,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damian Rasak,12829.0,Left Defensive Midfield,60,Nyíregyháza Spartacus,2215,"['91b088d7-2fa4-5a15-86ef-6f05ffa2d701', 'f4f2fb09-bfca-58f1-8641-ce708341a9ec']",47,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:47.628,Pressure,
,,,,,,,,,,,,,,,,,1.132,,,,,,,,,,,,,a4b822c0-2b58-5c5f-a123-8fdf0c133e81,726,,,"[10.6, 45.6]",4003600,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bence Gergényi,404242.0,Right Back,62,Nyíregyháza Spartacus,2215,"['448a92cf-6cba-5c67-8be1-36294d6ba5a7', '12b4c955-209b-524a-8d76-aa43417b803a', 'b264a066-58d1-5e25-be6a-f02f623ab081']",53,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:19:53.587,Pressure,
,,,,,,,,,,,,,,,,,1.087,,,,,,,,,,,,,40e35ec9-bdd9-5916-831b-7e755ead271c,756,,,"[19.3, 15.6]",4003600,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Levente Katona,404971.0,Left Center Back,63,Ujpest,1033,"['5333d84d-987f-5887-afe8-bfbb0b5452cf', 'fdecb7c8-a1a4-5476-8fc2-03b5d7dd1c80']",22,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:20:22.592,Pressure,
,,,,,,,,,,,,,,,,,0.543,,,,,,,,,,,,,a879b5c4-27df-5ff4-ac74-6baa9a44e223,771,,,"[48.3, 7.5]",4003600,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dorian Babunski,158193.0,Center Attacking Midfield,64,Nyíregyháza Spartacus,2215,"['8997d723-196c-5a8d-9e20-8242f938e0ac', 'c008930c-5364-53b3-b909-0c8855a9508d']",33,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:20:33.625,Pressure,
,,,,,,,,,,,,,,,,,1.253,,,,,,,,,,,,,0282cfe0-bf4c-5f5d-a349-b2daf932c64d,804,,,"[102.9, 56.3]",4003600,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bright Osagie Edomwonyi,9730.0,Center Forward,65,Ujpest,1033,,3,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:21:03.755,Pressure,
,,,,,,,,,,,,,,,,,0.434,,,,,,,,,,,,,072c9179-7e1c-5a7e-ad3b-f19d94db88f8,824,,,"[73.0, 1.7]",4003600,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Giorgi Beridze,28763.0,Left Wing,66,Nyíregyháza Spartacus,2215,"['4a6dddc1-6c32-5e5a-baca-c6b839590cf4', 'd70907ba-aa13-5283-9017-678d6604ec54']",41,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:41.964,Pressure,
,,,,,,,,,,,,,,,,,0.316,,,,,,,,,,,,,82fc6932-9340-5884-a767-c0d861cd627c,893,,,"[44.1, 60.9]",4003600,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefanos Evangelou,31306.0,Center Back,69,Ujpest,1033,"['671e796e-ee3c-5352-a04f-a1e44881b6c9', 'ed8c16b8-f8f2-5999-8aec-ed15fd4ae49e']",1,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:01.542,Pressure,
,,,,,,,,,,,,,,,,,0.868,,,,,,,,,,,,,cc5ed2a7-064e-5daa-8859-4cf4bd804302,897,,,"[10.7, 34.6]",4003600,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Antonov,23894.0,Left Wing Back,69,Ujpest,1033,['f6839278-c4e7-5ee2-9990-6226a645b792'],4,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:04.766,Pressure,
,,,,,,,,,,,,,,,,,0.449,,,,,,,,,,,,,dd66faf8-fecf-587c-a331-f64738bd8cf3,910,,,"[71.3, 49.3]",4003600,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Attila Fiola,11268.0,Right Defensive Midfield,70,Nyíregyháza Spartacus,2215,"['23ac8b50-bbf1-52fb-8c92-552678e04a74', '3d536bc7-5b1d-5311-bf0b-2931b682a03b']",17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:17.032,Pressure,
,,,,,,,,,,,,,,,,,0.579,,,,,,,,,,,,,fd959a7d-2ad2-5bc9-86d7-f010bf58f4e5,914,,,"[67.9, 38.9]",4003600,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,70,Nyíregyháza Spartacus,2215,"['d5f3d852-e0ec-51e0-b043-d054d673b520', 'b48da16e-77b9-5315-9c86-b4c5083271ba', '3ba64173-44d9-594c-8739-3c2bb519b37f']",18,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:18.604,Pressure,
,,,,,,,,,,,,,,,,,0.454,,,,,,,,,,,,,6665beb6-eb2d-532d-b86d-2ec22864de17,921,,,"[58.0, 52.6]",4003600,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Attila Fiola,11268.0,Right Defensive Midfield,70,Nyíregyháza Spartacus,2215,"['fbc0e94f-30bb-5f56-b2ef-dbd285a85f9b', '977be8af-40cf-52ce-a155-4ade675f4517']",23,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:23.498,Pressure,
,,,,,,,,,,,True,,,,,,0.579,,,,,,,,,,,,,09d9c80a-6493-5a52-b932-33a7be8206af,930,,,"[66.8, 37.6]",4003600,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Right Center Midfield,71,Ujpest,1033,,27,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:27.282,Pressure,
,,,,,,,,,,,True,,,,,,0.254,,,,,,,,,,,,,36f93f24-0fd6-511c-a08c-208f2581f390,931,,,"[66.4, 37.2]",4003600,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mátyás Katona,404202.0,Left Center Midfield,71,Ujpest,1033,"['f0329777-9a02-5c32-bf27-4f862b752d41', '50708320-f24e-5c99-9491-647a0310d04e']",27,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:27.546,Pressure,
,,,,,,,,,,,,,,,,,0.337,,,,,,,,,,,,,8f793600-5b8b-568c-92b3-921101eb9723,943,,,"[45.0, 2.7]",4003600,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mátyás Katona,404202.0,Left Center Midfield,72,Ujpest,1033,['1b4bf50f-9fb7-5a62-88fb-88a07298f796'],52,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:52.982,Pressure,
,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,a92303a1-0cca-516f-bdc3-721451449137,945,,,"[35.1, 10.0]",4003600,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Antonov,23894.0,Left Wing Back,72,Ujpest,1033,,53,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:53.970,Pressure,
,,,,,,,,,,,,,,,,,0.328,,,,,,,,,,,,,ca3f78d0-92c4-5fbf-a54f-72fa0e3ac730,952,,,"[12.4, 5.3]",4003600,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Levente Katona,404971.0,Left Center Back,72,Ujpest,1033,['a3d5f349-55bb-5441-8bc3-ea4496e52fd6'],57,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:57.620,Pressure,
,,,,,,,,,,,True,,,,,,0.852,,,,,,,,,,,,,b4db8a0e-979d-59df-ab44-fd3672eb4851,966,,,"[79.2, 75.7]",4003600,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,75,Nyíregyháza Spartacus,2215,['14e101d0-3950-5b5a-9abd-d2ce83aa2be4'],7,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:07.794,Pressure,
,,,,,,,,,,,,,,,,,0.327,,,,,,,,,,,,,14f5b0c4-1062-596c-9e42-8ce4cdbb1aa8,992,,,"[44.1, 6.2]",4003600,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Levente Katona,404971.0,Left Center Back,78,Ujpest,1033,"['59eaae39-5629-5e51-9cef-ca4c77732ec4', '13745dee-5650-5eb5-adcf-dd0995ca9e86']",18,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:18.441,Pressure,
,,,,,,,,,,,,,,,,,0.331,,,,,,,,,,,,,2877c99c-b8af-5e0f-aa97-cf1535c5a82e,997,,,"[58.9, 4.9]",4003600,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nemanja Antonov,23894.0,Left Wing Back,78,Ujpest,1033,"['f77e0343-b094-5f3b-aeab-8c0d041ece65', '36481fa3-0773-5f55-96e6-f7bf7883d9db']",21,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:21.080,Pressure,
,,,,,,,,,,,,,,,,,0.511,,,,,,,,,,,,,2395dc86-d816-5667-9a6f-6687b80f12b8,1005,,,"[46.5, 34.0]",4003600,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Sanković,404227.0,Center Defensive Midfield,78,Ujpest,1033,['2e0869d9-63ee-5b51-b915-d0fe3ed6d41f'],27,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:27.386,Pressure,
,,,,,,,,,,,,,,,,,0.313,,,,,,,,,,,,,8123308e-779e-5d85-a8fd-3b6c3cef0f1d,1049,,,"[44.7, 66.0]",4003600,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Sanković,404227.0,Center Defensive Midfield,81,Ujpest,1033,"['7e3e1d0a-1571-5ac7-8782-e48e673a61ff', 'd561f114-82ad-597d-b947-374b08c2ec93']",27,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:27:27.895,Pressure,
,,,,,,,,,,,True,,,,,,0.455,,,,,,,,,,,,,a93810a3-a4de-5e7a-a23d-b14cbce6045b,1065,,,"[79.2, 14.7]",4003600,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Left Wing,85,Nyíregyháza Spartacus,2215,['eba6a0ea-c3f5-56b5-929a-7e3bf4b31de3'],17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:17.467,Pressure,
,,,,,,,,,,,,,,,,,0.818,,,,,,,,,,,,,24c1a856-2fa0-5a4e-9adc-57ed42dde6de,1083,,,"[72.8, 75.2]",4003600,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aljoša Matko,101803.0,Right Wing,86,Nyíregyháza Spartacus,2215,"['a5f8c5eb-aed3-5279-845b-c5628dad031a', 'e5707c46-3827-5434-9d47-73196693d30b']",53,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:53.911,Pressure,
,,,,,,,,,,,True,,,,,,0.198,,,,,,,,,,,,,97f23f1e-1385-51fc-8800-56a30e0c8d70,1088,,,"[41.1, 27.8]",4003600,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefanos Evangelou,31306.0,Center Back,87,Ujpest,1033,"['45ef1b8e-f850-5393-99dd-4b5993294da1', '2b9ddecf-6f26-5e23-935f-c4c4f2569a00']",58,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:28:58.408,Pressure,
,,,,,,,,,,,,,,,,,1.183,,,,,,,,,,,,,e862b776-8f23-52e2-ab00-2033aec83980,1099,,,"[70.0, 52.3]",4003600,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,88,Ujpest,1033,"['867f0efe-0fd6-55fc-bf8e-ba844b8571e1', 'f2ec1b43-febe-500d-86ca-9e0b7fb3eee6']",56,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:56.354,Pressure,
,,,,,,,,,,,True,,,,,,0.836,,,,,,,,,,,,,6f01cc95-d86a-5ffb-8a74-fd4ae7bcec96,1102,,,"[65.7, 49.1]",4003600,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Defensive Midfield,89,Nyíregyháza Spartacus,2215,['867f0efe-0fd6-55fc-bf8e-ba844b8571e1'],58,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:58.593,Pressure,
,,,,,,,,,,,,,,,,,0.134,,,,,,,,,,,,,4f8380fc-68cd-574b-9171-c98404af4a37,1112,,,"[46.9, 6.1]",4003600,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damian Rasak,12829.0,Left Defensive Midfield,90,Nyíregyháza Spartacus,2215,,21,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:30:21.281,Pressure,
,,,,,,,,,,,,,,,,,0.777,,,,,,,,,,,,,285f330f-7830-57a5-8702-8600378c9c7d,1137,,,"[51.8, 50.4]",4003600,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,92,Nyíregyháza Spartacus,2215,['fde1a5fb-053f-5a08-b0ba-92ab2bd73dc5'],34,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:31:34.904,Pressure,
,,,,,,,,,,,,,,,,,0.215,,,,,,,,,,,,,18465499-4c7c-515c-ae00-c112b6aa622a,1138,,,"[52.5, 53.2]",4003600,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Attila Fiola,11268.0,Right Defensive Midfield,92,Nyíregyháza Spartacus,2215,,35,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:31:35.831,Pressure,
,,,,,,,,,,,,,,,,,0.335,,,,,,,,,,,,,2c732700-118f-5e42-8c80-925dec6b45c6,1150,,,"[69.8, 47.4]",4003600,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Attila Fiola,11268.0,Right Defensive Midfield,92,Nyíregyháza Spartacus,2215,"['e4650267-3beb-5bd7-aa63-cc9e18bfcae0', '1e3ec65b-8199-5f61-84d9-31fee5950d83']",48,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:31:48.941,Pressure,
,,,,,,,,,,,,,,,,,0.314,,,,,,,,,,,,,4272000a-4e43-5b49-b465-abad182a099a,1178,,,"[71.9, 8.7]",4003600,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Antonov,23894.0,Left Wing Back,94,Ujpest,1033,['6a3490f7-1a44-5955-9a28-78f5e3813f7e'],33,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:32:33.265,Pressure,
,,,,,,,,,,,True,,,,,,0.43,,,,,,,,,,,,,aba6e9e6-5495-5e51-b06d-c4c88479c4fe,1184,,,"[63.2, 65.6]",4003600,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Gergényi,404242.0,Right Back,95,Nyíregyháza Spartacus,2215,['dd5df7cd-107a-5197-b63a-f9dea7e45c3e'],36,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:36.384,Pressure,
