50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.632,,,,,,,,,,,,,,54b1bae8-bec8-581c-99c2-bead4719f9b2,57,,"[50.1, 48.0]",4003552,0,0.0105790943,0.0099808089,0.0005982853,0.0145237474,0.0163326953,-0.0018089479,-0.0024072332,,,,2.473927,,Right Foot,,,"[39.7, 56.2]",,Ground Pass,,13.24,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.8121816073,0.9811522961,João Aniceto Grandela Nunes,7977.0,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,5,Ujpest,1033,"['e7159bd4-79cb-5dfb-a73d-01d037972cad', '74a3cd66-c3c5-516f-9309-c347073ad9e5']",32,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:32.633,Pass,
,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,cb6236e5-edc5-5d1b-9543-1934f4c6237e,60,,"[43.3, 56.2]",4003552,0,0.0101178531,0.0107624112,-0.0006445581,0.0125203598,0.0143348742,-0.0018145144,-0.0011699563,,,,1.587011,,Left Foot,,,"[43.0, 74.7]",,Ground Pass,,18.5,,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.7826917872,0.9865577817,Barnabás Bese,7390.0,,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,5,Ujpest,1033,"['51965279-4dda-5eaf-8c3e-a7526fcb335f', '191c1645-3d20-53c5-8ddf-c007ad497347']",37,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:37.987,Pass,
,,,,,,,,,,,,,,,,,,2.653,,,,,,,,,,,,,,1e5ef211-0c63-59a4-b9b4-98156d7e002d,63,,"[38.7, 72.6]",4003552,0,0.0104652243,0.0111705335,-0.0007053092,0.0134588834,0.0120950118,0.0013638716,0.0020691808,,,,-1.543629,,Right Foot,,,"[40.2, 17.4]",,High Pass,,55.22,,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.9988429549,0.9071788192,André Lourenço Duarte,132838.0,,,True,,,,,1,Regular Play,Barnabás Bese,7390.0,Right Back,5,Ujpest,1033,"['5179bd42-daf3-50ba-9363-e47c948b6245', '04ee891e-621a-5d7b-8ad2-05dc9c8a8de3']",40,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:40.273,Pass,
,,,,,,,,,,,,,,,,,,0.552,,,,,,,,,,,,,,0c1c3272-1bf1-5dbd-911f-e50ee5378d97,66,,"[54.9, 20.3]",4003552,0,0.0123058157,0.01011963,0.0021861857,0.0102612432,0.0162445009,-0.0059832577,-0.0081694433,,,,-0.677708,,Right Foot,,,"[67.2, 10.4]",,Ground Pass,,15.79,,Incomplete,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.5691640179,0.9553979635,,,,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,5,Ujpest,1033,"['c56c23de-7442-5758-93ba-befc15c840ad', '683cd3a3-69fc-5e86-9294-df2e8a95d2f1']",47,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:47.041,Pass,
,,,,,,,,,,,,,,,,,,0.575,,,,,,,,,,,,,,16002dff-a5ac-5ecd-a87a-6f5ac9f5ef30,73,,"[18.6, 3.7]",4003552,0,0.0119136237,0.0128890518,-0.0009754281,0.0093152039,0.0077564172,0.0015587867,0.0025342149,,,,0.03702,,Left Foot,,,"[26.7, 4.0]",,Low Pass,,8.11,,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.9999686444,0.5136163831,Krisztofer Horváth,40039.0,,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,7,Ujpest,1033,"['b67ccb72-2697-5809-b7d5-1c38771d76c6', '5577c2f7-ac3c-5260-a608-0d4f99b4a9ea']",54,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:54.977,Pass,
,,,,,,,,,,,,,,,,,,0.882,,,,,,,,,,,,,,43aedce3-789e-5507-bb80-e73e046a3b42,75,,"[28.4, 3.7]",4003552,0,0.0136310635,0.0119136237,0.0017174399,0.0086937742,0.0093152039,-0.0006214296,-0.0023388695,,,,1.770134,,Right Foot,,,"[26.4, 13.6]",,Low Pass,,10.1,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.8893504622,0.7597942948,Arijan Ademi,18879.0,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,7,Ujpest,1033,['7ed850e1-9b7a-515f-abed-c8d0f862e882'],55,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:55.552,Pass,
,,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,,,b3b3f791-5308-5bd8-9ceb-76ef3bc3ca38,82,,"[36.8, 18.4]",4003552,1,0.0124337468,0.0099600749,0.0024736719,0.0097843567,0.0107113477,-0.000926991,-0.0034006629,,,,2.558713,,Right Foot,,,"[14.2, 33.3]",,Ground Pass,,27.07,,,,,,,0.9986605644,Riccardo Piscitelli,38335.0,,,,,,Free Kick,,1,From Free Kick,André Lourenço Duarte,132838.0,Left Center Back,8,Ujpest,1033,['5bbf8805-fc85-5b6b-8ba2-ffe289f91cc0'],28,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:28.867,Pass,
,,,,,,,,,,,,,,,,,,1.868,,,,,,,,,,,,,,172dcc2c-3a2f-559e-bb2f-3f7979aaf170,85,,"[14.4, 33.8]",4003552,1,0.0132801598,0.0120961629,0.0011839969,0.0098264776,0.0103505524,-0.0005240748,-0.0017080717,,,,1.549432,,Left Foot,,,"[14.9, 57.2]",,Ground Pass,,23.41,,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.9173287042,0.9976988435,João Aniceto Grandela Nunes,7977.0,,,,,,,,1,From Free Kick,Riccardo Piscitelli,38335.0,Goalkeeper,8,Ujpest,1033,"['25f3dd51-411b-5f99-a373-d81761a3bc71', 'f330dc7b-26f7-5628-9528-594c487af125']",33,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:33.798,Pass,
,,,,,,,,,,,,,,,,,,3.34,,,,,,,,,,,,,,dab05da0-8235-5947-8f51-5db1c26a4ecf,88,,"[32.6, 63.3]",4003552,1,0.0104815513,0.0108461464,-0.0003645951,0.0387582369,0.0122476937,0.0265105432,0.0268751383,,,,-0.384712,,Right Foot,,,"[89.9, 40.1]",,High Pass,,61.82,,,,9.0,Midfield third - Right - Forwards - Long - High Pass,0.6873461023,0.306022048,Fran Brodić,130597.0,,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,8,Ujpest,1033,"['82463d35-2f01-5e23-81e6-874ef0f9c1e2', '0ad7acb5-ab08-5404-b992-85ba04b6d504']",40,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:40.604,Pass,
,,,,,,,,,,,,,,,,,,0.177,,,,,,,,,,,,,,392b9ff0-f5ea-5d59-b79e-1e9b83e494a2,93,,"[27.7, 32.2]",4003552,1,0.0104001155,0.0387582369,-0.0283581214,0.0141143491,0.0104815513,0.0036327979,0.0319909193,,,,0.731188,,Left Foot,,,"[34.5, 38.3]",,Ground Pass,,9.14,,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.9790945388,0.901874423,Alejandro Vallejo Mínguez,24323.0,,,,,,Recovery,,1,Regular Play,Siniša Saničanin,28003.0,Left Center Back,9,Diósgyőr,2212,['c98ec252-2475-5a3b-8d8d-28103a69ff8a'],46,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:01:46.042,Pass,
,,,,,,,,,,,,,,,,,,0.451,,,,,,,,,,,,,,7383757d-19ed-545f-881f-eaa821d1200f,96,,"[34.5, 38.3]",4003552,1,0.0106148757,0.0104001155,0.0002147602,0.0142994244,0.0141143491,0.0001850752,-2.9685e-05,,,,-1.394674,,Right Foot,,,"[36.6, 26.5]",,Low Pass,,11.99,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.6616829672,0.8567470312,Anderson Esiti,23648.0,,,,,,,,1,Regular Play,Alejandro Vallejo Mínguez,24323.0,Right Defensive Midfield,9,Diósgyőr,2212,"['263d8fd9-14f9-5b88-b05f-7462f4e2fd15', '5ab8b863-1833-5999-ba8d-3c00377df55f']",46,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:01:46.710,Pass,
,,,,,,,,,,,,,,,,,,0.984,,,,,,,,,,,,,,8044d312-c326-5651-8b1d-42e72750f2cf,99,,"[31.9, 27.4]",4003552,1,0.0134970695,0.0113494499,0.0021476196,0.0101192379,0.013705885,-0.0035866471,-0.0057342667,,,,-1.991202,,Left Foot,,,"[28.1, 18.9]",,Ground Pass,,9.31,,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9762494256,0.9623043537,Dániel Richárd Gera,404174.0,,,,,,,,1,Regular Play,Anderson Esiti,23648.0,Left Defensive Midfield,9,Diósgyőr,2212,"['898c13b4-2269-53e6-9cfe-e6798ffe37eb', 'eea7c8ae-c969-5b30-bfda-33c0764e9b65']",48,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:01:48.167,Pass,
,,,,,,,,,,,,,,,,,,2.866,,,,,,,,,,,,,,5d262531-2f25-5117-a781-3c0e97778c8d,106,,"[71.1, 79.7]",4003552,1,0.0060088704,0.0101880338,-0.0041791634,0.013071049,0.0156224053,-0.0025513563,0.001627807,,,,-0.156097,,Right Foot,,,"[101.6, 74.9]",,Ground Pass,,30.88,,Incomplete,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.9984801801,0.5135036111,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,10,Ujpest,1033,"['3638b837-4726-5add-8712-7edcece0ed47', 'a767d43a-9079-5d56-8814-ed6790f20394']",54,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:54.636,Pass,
,,,,,,,,,,,,,,,,,,0.734,,,,,,,,,,,,,,af612a85-5f81-5b5a-99c6-6094212dc9d3,110,,"[14.4, 0.5]",4003552,1,0.0095732333,0.0140658692,-0.0044926358,0.0070181396,0.0058292816,0.0011888579,0.0056814938,,,,0.201317,,Left Foot,,,"[29.1, 3.5]",,High Pass,,15.0,,Incomplete,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.9999632753,0.3043879569,,,,,,,,,,1,Regular Play,Siniša Saničanin,28003.0,Left Center Back,11,Diósgyőr,2212,"['86a33471-1b97-572f-b913-0fb52ed6c202', '859ec06c-81fa-572f-8585-af6e6e7bd382', '0d6adb47-45e1-53f0-a411-c3531c6b0f10']",59,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:01:59.401,Pass,True
,,,,,,,,,,,,,,,,,,1.618,,,,,,,,,,,,,,86a33471-1b97-572f-b913-0fb52ed6c202,111,,"[91.0, 76.6]",4003552,2,0.0087000765,0.0058292816,0.0028707949,0.037441548,0.0140658692,0.0233756788,0.020504884,,,,-1.008703,,Head,,,"[100.7, 61.2]",,High Pass,,18.2,,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.5284235293,0.403429836,Fran Brodić,130597.0,,,,,,Recovery,,1,From Counter,Matija Ljujić,10837.0,Center Attacking Midfield,12,Ujpest,1033,"['af612a85-5f81-5b5a-99c6-6094212dc9d3', '1bf45d58-ff04-5f75-b709-1bd3107b8567']",0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:00.135,Pass,
,,,,,,,,,,,,,,,,,,1.265,,,,,,,,,,,,,,018bb251-0a47-573f-84c4-2aa4152644c4,119,,"[9.4, 22.4]",4003552,2,0.0135390889,0.0962199196,-0.0826808307,0.0083099175,0.0085675688,-0.0002576513,0.0824231794,,,,-0.48912,,Right Foot,,,"[21.8, 15.8]",,High Pass,,14.05,,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.9036945203,0.7069139481,Dániel Richárd Gera,404174.0,,,,,,Recovery,,1,Regular Play,Bence Szakos,452187.0,Right Back,13,Diósgyőr,2212,"['5f9aa364-b9c7-5aec-bf91-b684aaf39818', 'e10e776e-a2c2-5073-884f-c3d6075f57d9']",4,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:02:04.188,Pass,True
,,,,,,,,,,,,,,,,,,2.612,,,,,,,,,,,,,,cc103fc3-453a-528d-88ad-535f23b17d25,123,,"[19.1, 19.8]",4003552,2,0.0176587347,0.0157035906,0.0019551441,0.0106587391,0.0078089219,0.0028498173,0.0008946732,,,,0.31637,,Right Foot,,,"[58.2, 32.6]",,High Pass,,41.14,,Incomplete,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.9993463333,0.2635520399,,,,,,,,,,1,Regular Play,Dániel Richárd Gera,404174.0,Left Back,13,Diósgyőr,2212,"['e8e5740a-0d35-5621-a814-627701d27b4e', '83e6b0fd-2b29-56fd-b1fd-bf9eb112262f', 'f5a6d7cf-8c48-51ab-a8ed-a0b83b278084']",7,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:02:07.263,Pass,True
,,,,,,,,,,,,,,,,,,1.145,,,,,,,,,,,,,,83e6b0fd-2b29-56fd-b1fd-bf9eb112262f,125,,"[61.9, 47.5]",4003552,2,0.0097353458,0.0078089219,0.001926424,0.0247615632,0.0157035906,0.0090579726,0.0071315486,,,True,-0.415662,,,,,"[76.4, 41.1]",,Low Pass,,15.85,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.511060698,0.4736435413,Krisztofer Horváth,40039.0,,,,,,Recovery,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,14,Ujpest,1033,"['6ac05788-1aa8-502f-9013-9cedf5f931a9', 'cc103fc3-453a-528d-88ad-535f23b17d25', '32409453-b2f4-5c48-bd1f-8e9d29aafb38']",9,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:09.875,Pass,True
,,,,,,,,,,,,,,,,,,0.949,,,,,,,,,,,,,,e75e298f-f86f-5282-8f1c-469a0cc49943,129,,"[72.1, 41.5]",4003552,2,0.009916544,0.0096812369,0.000235307,0.0222626217,0.0231535584,-0.0008909367,-0.0011262437,,,,-1.521454,,Left Foot,,,"[72.5, 33.4]",,Ground Pass,,8.11,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.7374784477,0.9615212083,Arijan Ademi,18879.0,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,14,Ujpest,1033,"['6fb49a6b-e484-510f-8dcc-140a40cff183', '8ca43221-0b45-5735-838c-1de59f91aa01']",12,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:12.363,Pass,
,,,,,,,,,,,,,,,,,,0.744,,,,,,,,,,,,,,384aa38c-c38a-5b40-aaa5-63f82d60fec9,133,,"[92.2, 24.8]",4003552,2,0.0088147456,0.0089185415,-0.0001037959,0.0475099795,0.034249898,0.0132600814,0.0133638773,,,,1.365796,,Right Foot,,,"[94.3, 34.9]",,Ground Pass,,10.32,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.5002812375,0.7497155666,Fran Brodić,130597.0,,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Left Defensive Midfield,14,Ujpest,1033,"['3eb4d064-4753-5307-87ce-73c82efaa0f9', '26ed220c-65ed-544e-9f7a-78eeee747222', '61ceb1c7-8358-5e1c-bef0-25229db71408']",15,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:15.580,Pass,True
,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,05d784e1-36a5-5657-aece-896d36139ef9,136,,"[95.0, 36.3]",4003552,2,0.0093771368,0.0088391546,0.0005379822,0.0481095873,0.0508410782,-0.0027314909,-0.0032694731,,,,-1.1191,d02eb6f7-871e-5549-bbf2-7119aefc5050,Right Foot,,,"[99.9, 26.2]",True,Ground Pass,,11.23,,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.91569264,0.7127156258,Krisztofer Horváth,40039.0,,,,,,,,1,Regular Play,Fran Brodić,130597.0,Center Forward,14,Ujpest,1033,"['98863c59-13ab-5d41-aa89-a1813e9b5a55', '89d2998a-79e3-5415-9ba5-e6b145f6c49e']",17,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:17.476,Pass,
,,,,,,,,,,,,,,,,,,0.097,,,,,,,,,,,,,,748d2365-8224-522c-8375-722870f9d3fe,142,,"[60.0, 40.0]",4003552,3,0.0105587998,0.0085812286,0.0019775713,0.0148182213,0.0074392939,0.0073789274,0.0054013561,True,,,-2.668117,,Right Foot,,,"[43.8, 31.7]",,Ground Pass,,18.2,,,,,,,0.998449564,Anderson Esiti,23648.0,,,,,,Kick Off,,1,From Kick Off,Ivan Šaponjić,34532.0,Center Forward,15,Diósgyőr,2212,['d27c5473-1ed6-5676-ba34-2165ab3ad9a3'],26,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:03:26.094,Pass,
,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,d721f365-b4e0-5abb-8bca-07468b262b15,144,,"[44.0, 31.7]",4003552,3,0.011190407,0.0105587998,0.0006316071,0.0119772032,0.0148182213,-0.0028410181,-0.0034726253,,,,-2.712815,,Right Foot,,,"[30.0, 25.3]",,Ground Pass,,15.39,,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9949759224,0.9893766642,Siniša Saničanin,28003.0,,,,,,,,1,From Kick Off,Anderson Esiti,23648.0,Left Defensive Midfield,15,Diósgyőr,2212,['d3eaa506-44e9-52db-a1cf-b8cf928f348b'],26,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:03:26.853,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,f6596640-75a6-5396-8e14-d795b45fcf97,147,,"[25.8, 24.3]",4003552,3,0.0128308916,0.0116781015,0.0011527902,0.0072526662,0.0127213607,-0.0054686945,-0.0066214846,,,,2.641152,,Left Foot,,,"[6.6, 34.8]",,Ground Pass,,21.88,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.973147981,0.9967330694,Karlo Sentić,41382.0,,,,,,,,1,From Kick Off,Siniša Saničanin,28003.0,Left Center Back,15,Diósgyőr,2212,"['a9bc6dda-585b-56dc-bb10-4cf4c391327e', 'e37445da-86bb-5110-9c74-d128ac702217']",29,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:03:29.124,Pass,
,,,,,,,,,,,,,,,,,,2.527,,,,,,,,,,,,,,e8a0ca97-3aed-52a0-9ae5-1eeef5e95a02,151,,"[5.0, 38.5]",4003552,3,0.0100858491,0.0143208597,-0.0042350106,0.0100278948,0.0068189735,0.0032089213,0.0074439319,,,,0.018551,,Right Foot,,,"[58.9, 39.5]",,High Pass,,53.91,,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.6531692598,0.2962482572,Ivan Šaponjić,34532.0,,,,,,,,1,From Kick Off,Karlo Sentić,41382.0,Goalkeeper,15,Diósgyőr,2212,"['35191ffb-17aa-54be-b646-f9c41838faa1', 'cebd1a06-00e0-5866-ac52-ccd3bb7b43c4', '4ef8e3b7-5c0d-512b-ab27-69db5671f537', '11405b8d-3818-53dd-a11e-4e36dd17b712']",32,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:03:32.065,Pass,True
,,,,,,,,,,,,,,,,,,2.494,,,,,,,,,,,,,,35191ffb-17aa-54be-b646-f9c41838faa1,153,,"[61.2, 40.6]",4003552,3,0.0104463678,0.0068189735,0.0036273943,0.0179865044,0.0143208597,0.0036656447,3.82503e-05,,,,-1.377369,,Head,,,"[63.1, 30.9]",,High Pass,,9.88,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.991557416,0.683676362,Arijan Ademi,18879.0,,,,,,Recovery,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,16,Ujpest,1033,"['e8a0ca97-3aed-52a0-9ae5-1eeef5e95a02', '17c5ca09-cfbe-5c78-b850-c037f54de76b']",34,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:34.592,Pass,
,,,,,,,,,,,,,,,,,,1.394,,,,,,,,,,,,,,956cfe53-a690-55b3-8984-e404cc531ae9,156,,"[63.1, 30.9]",4003552,3,0.0094702784,0.0104463678,-0.0009760894,0.0186131243,0.0179865044,0.0006266199,0.0016027093,,,True,-0.130827,,,,,"[66.9, 30.4]",,High Pass,,3.83,,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9967475899,0.5299797058,Krisztofer Horváth,40039.0,,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Left Defensive Midfield,16,Ujpest,1033,"['6f4224e1-a7b2-5a55-9a92-1e90c3ca8e0e', '8cfd15ee-a449-528d-a943-7018434efbac']",37,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:37.086,Pass,True
,,,,,,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,eb37fa0e-2534-5bcf-b94c-a6823f4ab8b9,163,,"[64.3, 48.3]",4003552,3,0.0081911515,0.0186131243,-0.0104219727,0.0258247033,0.0094702784,0.0163544249,0.0267763976,,,,0.649474,,Right Foot,,,"[96.3, 72.6]",,Low Pass,,40.18,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.8065646529,0.5415465236,Elton-Ofoi Acolatse,23735.0,,,,,,Recovery,,1,Regular Play,Ivan Šaponjić,34532.0,Center Forward,17,Diósgyőr,2212,['05e49d21-85f4-52f2-9b26-d5810c338fc6'],40,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:03:40.265,Pass,
,,,,,,,,,,,,,,,,,,1.622,,,,,,,,,,,,,,99bc2f40-7b85-5c46-bc1c-fd275ab42326,169,,"[93.6, 75.4]",4003552,4,0.0069095162,0.0093665961,-0.0024570799,0.0932707936,0.0362123922,0.0570584014,0.0595154813,,,,-1.095453,b7d8fde5-f207-5418-afb6-dce2871b2197,Left Foot,True,,"[111.1, 41.4]",,High Pass,,38.24,,,,,,,0.2865610719,Ákos Kecskés,28991.0,True,,,,,Free Kick,0.15573101,1,From Free Kick,Gábor Jurek,405025.0,Left Wing,18,Diósgyőr,2212,['9bf770a7-61f7-5b7d-a2c6-029d7044a7f1'],42,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:04:42.419,Pass,
,,,,,,,,,,,,,,,,,,2.972,,,,,,,,,,,,,,effe0ec9-efb4-5882-8f66-72e8d920c76b,175,,"[5.9, 31.9]",4003552,5,0.0094201015,0.0105767893,-0.0011566877,0.017324416,0.0068807956,0.0104436204,0.0116003081,,,,-0.373666,,Right Foot,,,"[61.5, 10.1]",,High Pass,,59.72,,,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9998016247,0.4745760262,Fran Brodić,130597.0,,,,,,Goal Kick,,1,From Goal Kick,André Lourenço Duarte,132838.0,Left Center Back,19,Ujpest,1033,['d89b4683-9839-526f-a367-bd1e8e2e60fd'],36,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:36.489,Pass,
,,,,,,,,,,,,,,,,,,0.212,,,,,,,,,,,,,,7a5e8e14-5225-5188-b9ff-bc5c68ceb6e9,186,,"[66.4, 74.7]",4003552,5,0.0101872794,0.0090996437,0.0010876358,0.0157527607,0.0164293572,-0.0006765965,-0.0017642323,,,,-2.066953,,Right Foot,,,"[40.2, 26.3]",,Ground Pass,,55.04,,,,,,,0.9964984655,Siniša Saničanin,28003.0,,,True,,,Free Kick,,1,From Free Kick,Anderson Esiti,23648.0,Left Defensive Midfield,21,Diósgyőr,2212,['5db202f6-ce32-5324-9f29-82ce58fe125b'],56,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:05:56.138,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,ee75ed4a-7d99-59d6-95f0-763964418889,189,,"[42.6, 24.3]",4003552,5,0.0115065333,0.0099319024,0.0015746308,0.0124110086,0.0147604588,-0.0023494503,-0.0039240811,,,,1.490482,,Left Foot,,,"[45.9, 65.3]",,Ground Pass,,41.13,,,,29.0,Midfield third - Left - To right - Long - Ground Pass,0.9968913356,0.9899429083,Anderson Esiti,23648.0,,,True,,,,,1,From Free Kick,Siniša Saničanin,28003.0,Left Center Back,21,Diósgyőr,2212,"['097bd28b-7da3-5dbd-ae80-02ef82ba31e3', '793b7916-9588-506c-8534-2b4e965fc030']",57,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:05:57.248,Pass,
,,,,,,,,,,,,,,,,,,1.199,,,,,,,,,,,,,,b9bbce0b-a19a-5f68-9829-090fd194ee51,193,,"[46.4, 62.9]",4003552,6,0.009662224,0.0115985647,-0.0019363407,0.0175850447,0.012512221,0.0050728237,0.0070091644,,,,0.106216,,Right Foot,,,"[73.6, 65.8]",,Ground Pass,,27.35,,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.3961232768,0.740994215,Elton-Ofoi Acolatse,23735.0,,,,,,,,1,From Free Kick,Anderson Esiti,23648.0,Left Defensive Midfield,21,Diósgyőr,2212,"['56bca084-6c9d-5fd2-9ffb-62d6c0aab6a2', '9738eabc-afb8-5e08-b136-a5688669c9b8', 'ae310032-6f36-55e2-8df7-43950cecd4dd']",3,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:06:03.201,Pass,True
,,,,,,,,,,,,,,,,,,0.082,,,,,,,,,,,,,,6fff8d5b-58ea-5ecd-bf0e-4bbdec18583b,197,,"[106.0, 62.2]",4003552,6,0.0079591479,0.0085795745,-0.0006204266,0.0144886961,0.0381524041,-0.023663708,-0.0230432814,,,,-1.158386,,Right Foot,,,"[106.7, 60.6]",,High Pass,,1.75,,Incomplete,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9979697205,0.2369726151,,,,,,,,,,1,From Free Kick,Elton-Ofoi Acolatse,23735.0,Right Wing,21,Diósgyőr,2212,"['3c7f2c83-20a8-5c25-aec0-f51665934cec', 'd97bb12b-82a7-5115-b999-8189510065ff', '279a2a04-a7fc-5515-b861-de6d7519ec87']",9,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:06:09.120,Pass,True
