,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254b488d-0f4a-5316-abfa-06af34bcfe9d,2007,,,"[107.7, 70.0]",4003664,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meldin Drešković,136224.0,Right Back,153,Nyíregyháza Spartacus,2215,"['df7e2f2b-b143-52f5-8938-021f3c72a0ce', '18c3e548-f6cf-4653-8d4f-707709d26f74']",7,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:19:07.511,Ball Receipt*,
1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9d47953-0860-500f-83d6-53f70857e245,2016,,,"[18.8, 50.0]",4003664,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dániel Kovács,300705.0,Goalkeeper,153,Nyíregyháza Spartacus,2215,"['ca81c08c-85e5-47ab-9b2c-2fccf3f17c9b', '1c872954-5a26-5dc5-9759-4aea2d58582e']",20,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:19:20.276,Ball Receipt*,
1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813de663-b776-51d2-99f3-b6a4882d4f8d,2026,,,"[11.4, 48.6]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,154,Ujpest,1033,"['da2d3b53-6f21-5a81-9df6-afc277f8ec27', '8081607a-3158-4dbe-b95d-3b317a2f50e0']",1,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:01.984,Ball Receipt*,
1371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b5450e-6280-583f-9557-0ddb254cea05,2029,,,"[62.3, 45.4]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,154,Ujpest,1033,"['8505608e-ef85-4abc-9443-91c9263330bf', '275978d3-51eb-5fd4-995a-f8ebe5364082']",9,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:09.310,Ball Receipt*,
1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f68b827a-5713-589f-8577-03b72ef79cc7,2032,,,"[60.9, 52.9]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,154,Ujpest,1033,"['15170b0b-8a2a-513c-a380-1bed38ca911c', '79248af7-260e-4a70-b6ff-4931b4e97ece']",11,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:11.057,Ball Receipt*,
1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba7fffd8-37e6-5bfe-a760-3a4d06da75b1,2035,,,"[78.8, 55.0]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matija Ljujić,10837.0,Center Attacking Midfield,154,Ujpest,1033,"['5258dadd-a4a9-4895-8050-33a80532689a', '0db2077d-0564-54ea-9a90-c697d5600a30']",14,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:14.682,Ball Receipt*,
1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa03277e-0537-501b-aa3f-bf9d83ac845d,2038,,,"[79.8, 77.7]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gergő János Bodnár,247192.0,Right Back,154,Ujpest,1033,"['3f72cec2-6d32-4a89-aea8-604c34260c96', '3101e3e1-465e-586b-97ac-5f2b318687b4']",16,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:16.851,Ball Receipt*,
1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b26c7ad-d84b-5652-b0b1-203cc2d8d181,2041,,,"[70.6, 62.1]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matija Ljujić,10837.0,Center Attacking Midfield,154,Ujpest,1033,"['e2b32b4a-a1c6-4c52-bbdb-4a7ab996a28e', 'd266c112-86f5-5fae-be21-7f4a61594718']",18,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:18.926,Ball Receipt*,
1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc33bc3a-9677-5a13-860a-14b1ad6a4d3f,2044,,,"[62.8, 57.7]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,154,Ujpest,1033,"['7834438a-d08b-5a82-90db-7b561c686531', 'db111ec7-106e-4c37-a041-6a47b7c3d0ae']",21,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:21.057,Ball Receipt*,
1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b837f592-caf2-5925-b4f4-b73abb8c5de2,2047,,,"[58.0, 40.7]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,154,Ujpest,1033,"['5ef5c2f4-b476-50b3-a8ef-ccdbea22f9e8', 'f50010db-7c6a-49fb-ba13-097a409eed4c']",24,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:24.293,Ball Receipt*,
1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adbd15fb-a75b-579d-8bf9-c0125cc2a4a4,2050,,,"[64.9, 21.6]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Attila Fiola,11268.0,Left Back,154,Ujpest,1033,"['c9a56560-2a4c-4462-94df-e82dd4c28f90', 'f8a33414-b642-58cc-8ea8-a3cb19b45d1b']",26,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:26.163,Ball Receipt*,
1379,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440e1061-dfa4-57af-a777-f4564fda01b3,2053,,,"[91.4, 18.6]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Damian Rasak,12829.0,Left Defensive Midfield,154,Ujpest,1033,['4277a87a-2293-4574-8e51-076f46d07117'],29,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:29.136,Ball Receipt*,
1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de786729-5944-5d65-856e-d899f7082825,2059,,,"[30.4, 24.4]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Patrizio Stronati,27815.0,Left Center Back,156,Ujpest,1033,"['82cfc3cc-c604-47a7-9c7c-613caf872aa6', '3a663073-a9ba-5cc8-a2df-eba96e90cd1c']",38,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:38.445,Ball Receipt*,
1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398da566-b3af-53de-8c04-c90808cf332f,2062,,,"[48.4, 46.9]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,João Aniceto Grandela Nunes,7977.0,Right Center Back,156,Ujpest,1033,"['6a8dc360-259b-5cba-8f06-9c9e68113625', '6174ee0d-915c-4603-af7e-c9e43cbc1aac']",41,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:41.460,Ball Receipt*,
1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96412fb3-5e85-5b34-8a3a-8c0d43936831,2065,,,"[53.6, 29.7]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Patrizio Stronati,27815.0,Left Center Back,156,Ujpest,1033,"['11968201-015e-56ab-93c5-93a6f005df76', '5d4b893a-8bf7-4a3b-bce4-7da043f7d2c7']",46,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:46.241,Ball Receipt*,
1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ecd5b26-d17e-5ae4-8845-c2b12a0bf31c,2068,,,"[90.9, 6.7]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Giorgi Beridze,28763.0,Left Midfield,156,Ujpest,1033,"['0ff3e791-8f04-464a-b0f5-4d7e6d3a95e9', '8d1234c6-514b-596d-b018-8e3341611a5b']",48,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:48.922,Ball Receipt*,
1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f957276a-6a97-569c-983a-52fadd71d7ea,2071,,,"[90.1, 21.2]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Damian Rasak,12829.0,Left Defensive Midfield,156,Ujpest,1033,['8cedf287-fc92-4742-bef1-374587b95905'],52,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:52.161,Ball Receipt*,
1385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b9a4756-3ebf-5a67-b573-648165071be8,2073,,,"[81.3, 28.7]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,156,Ujpest,1033,"['e1d03ace-794f-4b36-975b-98c0f2e348a0', 'c63a19da-9347-523c-bd56-9a7188d6857e']",53,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:53.196,Ball Receipt*,
1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0897603e-217c-5782-9480-6b87636b3f1b,2080,,,"[14.2, 54.9]",4003664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meldin Drešković,136224.0,Right Back,157,Nyíregyháza Spartacus,2215,"['6c69df05-0be8-5bbd-a90e-57f71fb5a192', '6487a3e6-48ee-4bac-bd4f-7e18017280b4']",58,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:20:58.011,Ball Receipt*,
1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a87fcee-0561-55e7-abe5-63367b62cf79,2087,,,"[42.4, 9.7]",4003664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrizio Stronati,27815.0,Left Center Back,158,Ujpest,1033,"['f4e5c851-e6b4-5acd-986b-7ae981a782d1', '9ee93356-a580-41d0-ac7e-6806d1e12ed3']",13,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:13.384,Ball Receipt*,
1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33c972f0-6a1a-5246-acec-f8d74619d019,2090,,,"[49.9, 53.6]",4003664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gergő János Bodnár,247192.0,Right Back,158,Ujpest,1033,"['b192d11f-698e-5a35-a2ed-153b738f6f12', 'c2790472-5f52-4997-ae3b-dd829b219968']",21,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:21.261,Ball Receipt*,
1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206d759d-0a0e-5259-9ba6-37892871f856,2093,,,"[43.2, 49.5]",4003664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,158,Ujpest,1033,"['5c661c56-3daf-4da1-afb9-d4a2079a30c1', '16ba06e5-7d26-58f1-9d22-8ab100f14cec']",22,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:22.966,Ball Receipt*,
1390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08e8fdbf-5385-53df-9fe8-3be23670aaa7,2096,,,"[40.8, 27.3]",4003664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrizio Stronati,27815.0,Left Center Back,158,Ujpest,1033,"['d8110eb8-a2c0-4267-affb-990ebe4d79b0', 'fecfff5f-959d-5485-8527-03fe9c799c95']",25,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:25.847,Ball Receipt*,
1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f356c67-feda-5d76-b757-ffb46bdd757f,2099,,,"[49.4, 11.4]",4003664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Attila Fiola,11268.0,Left Back,158,Ujpest,1033,"['1b9dfe11-8c11-4f64-b031-fa7a1f09a43c', 'df0838de-9354-578a-ab70-8bf714f07760']",27,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:27.655,Ball Receipt*,
1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800a8757-b590-5a91-b5e4-8497364dddb5,2102,,,"[86.9, 6.8]",4003664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giorgi Beridze,28763.0,Left Midfield,158,Ujpest,1033,"['5fda2dba-5b76-441f-baf7-6b0c1c589161', '6e3fb768-5cbe-5f29-88bb-06d5466bb763']",31,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:31.095,Ball Receipt*,
1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea6866f6-d4f6-5a9e-9db9-fe047cae8158,2115,,,"[23.8, 62.2]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Fiola,11268.0,Left Back,160,Ujpest,1033,"['11380849-0a81-4099-abb5-4c8351515938', 'df6665eb-5cd6-5283-a3a7-4d656d53da1d']",20,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:20.404,Ball Receipt*,
1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1067ea9-f028-581f-b5ac-c460d0fdac55,2119,,,"[45.6, 0.9]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giorgi Beridze,28763.0,Left Midfield,160,Ujpest,1033,"['3e85c47f-404b-4d4c-90e6-921b6839584d', '4af8dd2a-1ed4-577e-8953-668c5c951041']",25,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:25.715,Ball Receipt*,
1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84bc1ec9-8d88-5e14-9fd7-cd59e64e97f1,2122,,,"[47.4, 20.6]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Fiola,11268.0,Left Back,160,Ujpest,1033,"['6f8e71ec-0308-42bb-abdd-601d0035ad64', 'bed3b65d-2fe9-5db6-a29e-d3e44a895710']",27,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:27.275,Ball Receipt*,
1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0830a213-2952-5e62-9d0f-5bad8bc9d0c4,2126,,,"[24.9, 18.4]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrizio Stronati,27815.0,Left Center Back,160,Ujpest,1033,"['418dbd7e-7992-44a5-933e-89f0bcb59b9e', 'f74daba8-d4ea-55d0-85a2-8c5c609c01ed']",30,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:30.603,Ball Receipt*,
1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1691f71-e30f-5233-8b69-14baa9c6c49d,2129,,,"[38.2, 49.0]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,160,Ujpest,1033,"['3da5cddf-1f0d-5e71-8ba5-1cdb9e9367a5', '1bc1ca66-aff0-4b27-b0f7-216598b59518']",34,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:34.826,Ball Receipt*,
1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93058c7c-da21-5e7d-9970-ca0a20a1508e,2132,,,"[55.1, 47.8]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matija Ljujić,10837.0,Center Attacking Midfield,160,Ujpest,1033,"['014e703e-07f1-404f-94dd-87d23c1ef708', 'e4d05b52-a685-552d-adfa-2d2208c8a478']",37,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:37.667,Ball Receipt*,
1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98c12dd9-b4e0-5f09-9e2b-20e556a7e6ff,2135,,,"[50.3, 68.1]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gergő János Bodnár,247192.0,Right Back,160,Ujpest,1033,"['82a1d4ec-d758-5b97-af44-ee091478d15c', '9c72e941-1330-4798-960f-26a3788e9e4c']",40,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:40.495,Ball Receipt*,
1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35f2cabf-237a-575e-91e7-83ebd099eb03,2138,,,"[43.7, 58.3]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,160,Ujpest,1033,"['99ad482d-579a-5e20-a1f3-45d8ff538f92', 'de2294a0-0ca8-4cb9-9f96-91420d095772']",43,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:43.850,Ball Receipt*,
1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad83a4d5-7d43-5eb2-ab11-63874351a748,2141,,,"[53.3, 35.6]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrizio Stronati,27815.0,Left Center Back,160,Ujpest,1033,"['4a4a7779-41c0-400e-95fc-2a97cca376fd', 'ef1478b1-b17d-54d0-817f-84a1ca7de23b']",46,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:46.660,Ball Receipt*,
1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0d01c32-6964-5857-bbc4-eacb859daf89,2144,,,"[52.0, 14.0]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Fiola,11268.0,Left Back,160,Ujpest,1033,"['0658daa8-1e07-4c55-b9ff-44b142589543', '51dccd49-0243-5571-bf70-751c317eda1e']",48,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:48.955,Ball Receipt*,
1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86706ad2-967f-533c-abc0-9086c805761d,2147,,,"[75.3, 4.4]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giorgi Beridze,28763.0,Left Midfield,160,Ujpest,1033,"['08e67cf1-e94d-4449-986c-9a61c08d7d66', '691f1b26-ea5e-50c3-a042-713dda8fbf00']",51,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:51.226,Ball Receipt*,
1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ba2fe5a-e5d9-5c89-bb65-712f669a9c3d,2150,,,"[63.5, 12.1]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Fiola,11268.0,Left Back,160,Ujpest,1033,"['f9a6ded3-060c-4304-922f-9b57cf3dda4e', '12d487f4-126f-549f-be74-e0cbbc643568']",54,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:54.212,Ball Receipt*,
1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451098b1-3344-50aa-9e1a-99edb2759bee,2153,,,"[62.9, 47.7]",4003664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,160,Ujpest,1033,"['7a76a74c-3e7c-4955-8f58-7c4f6f2d914f', '491e5e2f-09d1-5964-9fc4-933710bbaad7']",57,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:57.354,Ball Receipt*,
1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10fd51d0-d87e-5bf5-a6b2-c6f99f65258c,2156,,,"[71.1, 43.6]",4003664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,160,Ujpest,1033,['c48e034d-35e3-4708-9ed9-e596cb569cb3'],1,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:01.212,Ball Receipt*,
1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de0426b-2ca8-549c-8af3-eef81e3c1b8b,2158,,,"[63.8, 51.1]",4003664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,160,Ujpest,1033,"['b70e0c44-9148-5b55-8ab0-39ccf1fdaa32', '9085b9a3-d8b5-4355-bbab-d1e90cf625a1']",2,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:02.202,Ball Receipt*,
1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa6e8c57-89e4-5dd3-abb0-c5d3ae822c4c,2161,,,"[61.3, 71.6]",4003664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gergő János Bodnár,247192.0,Right Back,160,Ujpest,1033,['9c37a90b-6b0a-4285-b118-80321e60a4ff'],5,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:05.059,Ball Receipt*,
1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852c789a-ca1e-5741-b482-528cb54e02e9,2164,,,"[37.1, 12.0]",4003664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milán Kovács,438572.0,Right Defensive Midfield,161,Nyíregyháza Spartacus,2215,"['3a0a06a0-e9da-491c-a218-6f2baab78a3b', 'e7858e70-b6af-5300-b577-d8081318b5e9']",8,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:08.285,Ball Receipt*,
1410,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b283dcf-76f4-5f9b-a083-0adc70625227,2167,,,"[49.7, 6.2]",4003664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Balázs Manner,345335.0,Left Midfield,161,Nyíregyháza Spartacus,2215,['c8e32cde-0f8f-4734-81d9-92d3d7d2f612'],9,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:09.182,Ball Receipt*,
1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3bd22b9-cc08-534d-88e1-eb8bf5cad253,2169,,,"[67.6, 52.2]",4003664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,162,Ujpest,1033,['6c057823-97ee-4e20-9889-7dafd39230a7'],12,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:12.160,Ball Receipt*,
1412,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55ebccc5-e7b4-5c76-b3b2-7f93dae85b70,2171,,,"[75.3, 51.2]",4003664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gergő János Bodnár,247192.0,Right Back,162,Ujpest,1033,['7a7faddc-5111-49c2-9814-ee8ab8679fe4'],13,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:13.430,Ball Receipt*,
1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd923640-ab78-5817-9602-f41ad739845f,2175,,,"[65.2, 67.5]",4003664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Kvasina,8042.0,Right Midfield,163,Nyíregyháza Spartacus,2215,"['e8eb9e67-e67a-4a67-941a-8df15651289d', 'e97b489d-239c-5c51-adb4-630eda5ac0c6']",18,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:18.137,Ball Receipt*,
1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb39b217-a603-500d-839f-1f2973fd6b31,2183,,,"[36.4, 28.7]",4003664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,164,Ujpest,1033,"['ed383818-c037-5e7d-bdd3-6227c054985a', '85ea7453-8127-4dad-a369-bd9686ddad56']",30,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:30.346,Ball Receipt*,
1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254e3fa3-7b7b-599c-9e51-d012fb9c2653,2186,,,"[63.4, 25.7]",4003664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Center Attacking Midfield,164,Ujpest,1033,"['3c6939f2-c2e9-5b4f-9e36-c66a9ce35976', '0931ee47-4cb9-40bf-9ebc-95f9544ff81a']",33,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:33.619,Ball Receipt*,
