50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.915,,,,,,,,,,,,,,60afa923-07a7-5802-8c11-f45575bd7e84,87,,"[63.1, 26.1]",4003593,2,0.0101997014,0.0094728991,0.0007268023,0.0205803253,0.0206128098,-3.24845e-05,-0.0007592868,,,,0.847175,,Left Foot,,,,"[72.2, 36.4]",Ground Pass,,13.74,,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9479784359,0.9350746274,Matija Ljujić,10837.0,,,,,,,1,Regular Play,Davit Kobouri,46812.0,Left Center Back,9,Ujpest,1033,"['f5f4b5d3-7a76-5fd9-9d4f-28fe61597ff8', '2d10889b-764b-5517-a6d2-2b524da269a3']",15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:15.292,Pass,
,,,,,,,,,,,,,,,,,,,,2.093,,,,,,,,,,,,,,34ec1481-c4ec-5700-b8af-3bc1fc113e0f,91,,"[71.6, 31.4]",4003593,2,0.0064489306,0.009374816,-0.0029258854,0.0099440357,0.0221113749,-0.0121673392,-0.0092414538,,True,,-1.249046,,Left Foot,,,,"[81.7, 1.1]",Ground Pass,,31.94,,Out,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.9986815927,0.9685650468,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,9,Ujpest,1033,"['f2ce158a-4e18-571e-be94-863291193264', 'd99c12b4-c442-557c-8028-1db8f7a0fc78']",17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:17.363,Pass,
,,,,,,,,,,,,,,,,,,,,1.671,,,,,,,,,,,,,,3745c5ba-305b-5a9f-ad2f-457f8f454357,93,,"[34.2, 80.0]",4003593,2,0.0131294793,0.0099440357,0.0031854436,0.0088446001,0.0064489306,0.0023956695,-0.0007897741,True,,,-2.627328,,,,,,"[16.5, 70.0]",High Pass,,20.33,,,,,,,0.9951293468,Varazdat Haroyan,34660.0,,,,,Throw-in,,1,From Throw In,Kristóf Polgár,484586.0,Right Back,10,Kazincbarcika,2541,['5e073148-748d-53a4-8116-a2ca31079662'],22,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:02:22.992,Pass,
,,,,,,,,,,,,,,,,,,,,2.025,,,,,,,,,,,,,,f56d4ac4-64b7-55d0-878a-c3b61a515b10,95,,"[16.5, 67.2]",4003593,2,0.0107971244,0.0131294793,-0.0023323549,0.0091440799,0.0088446001,0.0002994798,0.0026318347,,,,-1.925783,,Right Foot,,,,"[7.9, 44.0]",Ground Pass,,24.74,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9969578127,0.9976142645,Dániel Gyollai,47322.0,,,,,,,1,From Throw In,Varazdat Haroyan,34660.0,Right Center Back,10,Kazincbarcika,2541,['c2d0e1f2-9f7d-5797-b618-130412a61e3d'],26,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:02:26.550,Pass,
,,,,,,,,,,,,,,,,,,,,2.009,,,,,,,,,,,,,,d94196f5-38e4-59f3-853f-2c82ba207fbd,98,,"[8.3, 42.0]",4003593,2,0.0123190666,0.0117464047,0.0005726619,0.0094461851,0.0094542867,-8.1016e-06,-0.0005807634,,,,-1.107149,,Right Foot,,,,"[27.8, 3.0]",Low Pass,,43.6,,,,6.0,Defensive third - Center - To left - Short - Ground Pass,0.994154783,0.9370949864,Bence Sós,404643.0,,,,,,,1,From Throw In,Dániel Gyollai,47322.0,Goalkeeper,10,Kazincbarcika,2541,"['1eb2af1b-22bf-534f-ac7f-080ea0c5e119', 'd02bd130-aef2-5f1f-8249-86242bf3ffb7']",31,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:02:31.154,Pass,
,,,,,,,,,,,,,,,,,,,,1.326,,,,,,,,,,,,,,43696f17-8ad6-5d20-9e69-38f5cf166c2c,101,,"[29.5, 5.3]",4003593,2,0.012260478,0.0117714116,0.0004890664,0.0107195266,0.0103748124,0.0003447141,-0.0001443522,,,,2.026358,,Left Foot,,,,"[22.2, 20.2]",Ground Pass,,16.59,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.502322137,0.9912948012,Sodiq Anthony Rasheed,501982.0,,,,,,,1,From Throw In,Bence Sós,404643.0,Left Back,10,Kazincbarcika,2541,"['6b2ba254-5498-549f-95d5-42b973c781a2', '1e8571a9-6f47-5395-b706-655cea4ce1d2']",35,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:02:35.309,Pass,
,,,,,,,,,,,,,,,,,,,,2.519,,,,,,,,,,,,,,af53073e-4aa0-5191-a293-289289a1e8ec,104,,"[23.1, 21.7]",4003593,2,0.0128166275,0.0118713183,0.0009453092,0.0108331293,0.0114633814,-0.0006302521,-0.0015755612,,,,1.69222,,Left Foot,,,,"[19.0, 55.3]",Ground Pass,,33.85,,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.7440429003,0.997109592,Varazdat Haroyan,34660.0,,,,,,,1,From Throw In,Sodiq Anthony Rasheed,501982.0,Left Center Back,10,Kazincbarcika,2541,"['c9820481-fc4f-537d-a858-af862b34f986', '4e7f5698-beb5-54ea-b111-7b309b6e9125']",38,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:02:38.185,Pass,
,,,,,,,,,,,,,,,,,,,,1.49,,,,,,,,,,,,,,9702870a-69bf-52f3-9f1d-6f738ae6b8eb,107,,"[25.4, 54.4]",4003593,2,0.0119098136,0.0117588323,0.0001509814,0.0115013225,0.0121160941,-0.0006147716,-0.000765753,,,,-1.489551,,Right Foot,,,,"[28.6, 15.1]",Ground Pass,,39.43,,,,6.0,Defensive third - Center - To left - Short - Ground Pass,0.5008756544,0.9952497482,Sodiq Anthony Rasheed,501982.0,,,,,,,1,From Throw In,Varazdat Haroyan,34660.0,Right Center Back,10,Kazincbarcika,2541,"['fb135a65-0fc5-5028-82ab-8449d7312132', '4154c0d2-a0a4-5a38-a40f-0565d7a60598']",43,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:02:43.986,Pass,
,,,,,,,,,,,,,,,,,,,,1.619,,,,,,,,,,,,,,d95af063-f54b-5e02-8f78-3987eac275aa,110,,"[29.1, 17.3]",4003593,2,0.0104157226,0.0117979227,-0.0013822,0.0124445073,0.0121798972,0.0002646102,0.0016468102,,,,-0.456453,,Left Foot,,,,"[57.0, 3.6]",High Pass,,31.08,,,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.9030354445,0.5125079751,Levente Balázsi,484591.0,,,,,,,1,From Throw In,Sodiq Anthony Rasheed,501982.0,Left Center Back,10,Kazincbarcika,2541,"['e39d61f4-b540-5863-94e9-ff84588a3834', '759f2afe-2e1c-51b6-8cf5-78486bfab1f6']",47,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:02:47.771,Pass,
,,,,,,,,,,,,,,,,,,,,2.301,,,,,,,,,,,,,,b3afa118-c4cd-5a6b-bb2c-8d057ad88dee,116,,"[56.0, 0.1]",4003593,3,0.0108132856,0.0092215436,0.001591742,0.0123847881,0.0097305803,0.0026542079,0.0010624658,,,,2.738681,,,,,,"[43.8, 5.3]",High Pass,,13.26,,,,,,,0.9937254786,Sodiq Anthony Rasheed,501982.0,,,,,Throw-in,,1,From Throw In,Bence Sós,404643.0,Left Back,11,Kazincbarcika,2541,['efdc8ac2-3a8a-593c-91e1-26b99afd4d97'],1,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:03:01.175,Pass,
,,,,,,,,,,,,,,,,,,,,2.464,,,,,,,,,,,,,,151ab94f-b255-5a0a-9717-ba1b4942d41d,119,,"[42.5, 7.2]",4003593,3,0.0134224258,0.0106561901,0.0027662357,0.0084482953,0.0116962884,-0.0032479931,-0.0060142288,,,,2.591518,,Left Foot,,,,"[10.7, 26.7]",Ground Pass,,37.3,,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.9993206312,0.9975631237,Dániel Gyollai,47322.0,,,,,,,1,From Throw In,Sodiq Anthony Rasheed,501982.0,Left Center Back,11,Kazincbarcika,2541,"['15824c40-895f-5cd5-82be-d0569254f0bc', '06ed07e9-0e73-50be-8187-773c2942ceca']",4,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:03:04.478,Pass,
,,,,,,,,,,,,,,,,,,,,2.807,,,,,,,,,,,,,,5a0de364-6094-5816-b8e1-dd624ee166f6,122,,"[12.6, 29.6]",4003593,3,0.0117736915,0.0118744131,-0.0001007216,0.0120192859,0.0092489384,0.0027703475,0.0028710691,,,,1.230975,,Left Foot,,,,"[23.1, 59.3]",Ground Pass,,31.5,,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.97494508,0.9944286346,Varazdat Haroyan,34660.0,,,,,,,1,From Throw In,Dániel Gyollai,47322.0,Goalkeeper,11,Kazincbarcika,2541,"['27586c6a-ad02-570b-b368-8ade3e0c86b2', '56fd721e-828e-53dc-8750-bd393cfc0205']",8,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:03:08.527,Pass,
,,,,,,,,,,,,,,,,,,,,2.082,,,,,,,,,,,,,,3226fdf4-2d46-5aed-a8e5-2390223bc205,125,,"[24.1, 60.4]",4003593,3,0.0123954071,0.0115651414,0.0008302657,0.0095887799,0.0115113556,-0.0019225758,-0.0027528415,,,,-2.108269,,Right Foot,,,,"[9.2, 35.4]",Low Pass,,29.1,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9995770853,0.9650970101,Dániel Gyollai,47322.0,,,,,,,1,From Throw In,Varazdat Haroyan,34660.0,Right Center Back,11,Kazincbarcika,2541,"['bd32b650-df89-512f-bbeb-83c2c3430ff3', '6ec1cb87-d8cf-5f2c-88a3-a3089551cbbe']",11,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:03:11.815,Pass,
,,,,,,,,,,,,,,,,,,,,1.621,,,,,,,,,,,,,,4b3b1a98-6253-5c1f-a957-3d53bf72952b,128,,"[9.4, 31.2]",4003593,3,0.0125170173,0.0117701581,0.0007468592,0.0107747735,0.0089128874,0.0018618861,0.0011150269,,,,-0.818465,,Left Foot,,,,"[28.4, 10.9]",Ground Pass,,27.8,,,,6.0,Defensive third - Center - To left - Short - Ground Pass,0.9847872573,0.9776104093,Bence Sós,404643.0,,,,,,,1,From Throw In,Dániel Gyollai,47322.0,Goalkeeper,11,Kazincbarcika,2541,"['bf751e81-f289-52da-aee0-927255cfcaa0', 'd14072b9-a85a-5064-9af8-f167667e183e']",15,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:03:15.765,Pass,
,,,,,,,,,,,,,,,,,,,,3.796,,,,,,,,,,,,,,f2327369-39b6-57fb-820d-47dffabba67c,131,,"[29.1, 4.0]",4003593,3,0.0105733564,0.0117714116,-0.0011980552,0.0113871573,0.0100717666,0.0013153907,0.0025134459,,,,0.109451,,Left Foot,,,,"[83.7, 10.0]",High Pass,,54.93,,Incomplete,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.9801742263,0.2843538225,,,,,,,,,1,From Throw In,Bence Sós,404643.0,Left Back,11,Kazincbarcika,2541,"['b27352ad-d753-53d5-8fe8-6366293c9e58', 'bc2d8404-3449-5fa1-be84-6e5dcd3f3c7a']",20,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:03:20.507,Pass,
,,,,,,,,,,,,,,,,,,,,1.924,,,,,,,,,,,,,,54cdb616-5eb2-52f9-8887-afdf80cc9664,136,,"[18.4, 75.7]",4003593,3,0.0128354533,0.0126718683,0.0001635849,0.008707786,0.0082920296,0.0004157564,0.0002521714,,,,-2.115775,,Left Foot,,,,"[6.7, 56.4]",Ground Pass,,22.57,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9336868649,0.9860162139,Riccardo Piscitelli,38335.0,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Right Center Back,12,Ujpest,1033,"['3e728ef1-9f50-5cf9-95c7-4162d1324466', '7ed5b35d-3e70-52ed-b2ba-8c65126bc5b2']",29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:29.187,Pass,
,,,,,,,,,,,,,,,,,,,,1.893,,,,,,,,,,,,,,3c445448-2170-548b-b92a-2ce1ded312d2,139,,"[9.7, 54.5]",4003593,3,0.0122992974,0.0123359719,-3.66746e-05,0.0097056944,0.0084545724,0.001251122,0.0012877965,,,,-1.550997,,Left Foot,,,,"[10.3, 24.2]",Ground Pass,,30.31,,,,6.0,Defensive third - Center - To left - Short - Ground Pass,0.5265122462,0.9976388216,Davit Kobouri,46812.0,,,,,,,1,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,12,Ujpest,1033,"['b62c7d8e-2681-51ab-9e0d-8ad91a773ceb', '64991877-5f28-50bb-8f23-6d52bc64d2ff']",34,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:34.200,Pass,
,,,,,,,,,,,,,,,,,,,,0.935,,,,,,,,,,,,,,d45c2a3b-bd4e-5a38-87c1-7e166356b83f,142,,"[19.9, 19.3]",4003593,3,0.0118168667,0.0125627303,-0.0007458637,0.0126171168,0.010421942,0.0021951748,0.0029410385,,,,0.99139,,Left Foot,,,,"[25.2, 27.4]",Ground Pass,,9.68,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.5361593399,0.9822540879,Matija Ljujić,10837.0,,,,,,,1,Regular Play,Davit Kobouri,46812.0,Left Center Back,12,Ujpest,1033,"['6bd0f2ee-adc3-5a27-9d24-5ba2e4caa4da', 'd9e33b11-ecbc-5988-aa49-866c59523adc']",39,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:39.053,Pass,
,,,,,,,,,,,,,,,,,,,,2.037,,,,,,,,,,,,,,8a21182d-6ac5-5c71-bd02-9771f94f7409,144,,"[26.7, 27.8]",4003593,3,0.011789198,0.0118168667,-2.76687e-05,0.0099411961,0.0126171168,-0.0026759207,-0.0026482521,,,,-1.03247,,Left Foot,,,,"[39.3, 6.7]",Ground Pass,,24.58,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.4709933674,0.9604904056,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,12,Ujpest,1033,['146598e1-cc12-5084-9b6c-f41b7506c6d7'],39,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:39.988,Pass,
,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,10e5ecd6-d1b8-56aa-a997-996114a6e195,150,,"[35.3, 0.1]",4003593,4,0.0116925687,0.0108248591,0.0008677095,0.0118605625,0.0073750666,0.0044854959,0.0036177863,,,,1.827219,,,,,,"[31.0, 16.5]",High Pass,,16.95,,,,,,,0.9591398239,Matija Ljujić,10837.0,,,,,Throw-in,,1,From Throw In,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,13,Ujpest,1033,['e3af9603-0212-5937-aa98-35fed094138d'],7,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:07.151,Pass,
,,,,,,,,,,,,,,,,,,,,1.656,,,,,,,,,,,,,,36444edf-4a2a-516c-8315-75c86d7143c0,153,,"[31.0, 16.1]",4003593,4,0.0103792688,0.0116925687,-0.0013132999,0.0113265729,0.0118311523,-0.0005045794,0.0008087205,,,,-0.627743,,Left Foot,,,,"[42.3, 7.9]",Low Pass,,13.96,,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.8338848714,0.7130120397,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,From Throw In,Matija Ljujić,10837.0,Right Defensive Midfield,13,Ujpest,1033,"['4ac56083-874c-50e3-9d1f-c5297e6f62ce', '588ccdd7-7300-5e1e-bb3b-41af3b4c36c5']",8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:08.720,Pass,
,,,,,,,,,,,,,,,,,,,,1.281,,,,,,,,,,,,,,e44ae8eb-734d-50d4-9517-5e2f4c5535de,156,,"[41.9, 6.7]",4003593,4,0.0166789852,0.0103792688,0.0062997164,0.0099122338,0.0113265729,-0.0014143391,-0.0077140555,,,,0.690791,,Left Foot,,,,"[49.4, 12.9]",High Pass,,9.73,,Incomplete,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9633332466,0.1851782054,,,,,,,,,1,From Throw In,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,13,Ujpest,1033,['13c148ba-1937-5005-947f-649ce3de0032'],10,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:10.376,Pass,
,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,851c9c36-6b24-5ca2-985c-bb47232000d3,160,,"[66.9, 68.5]",4003593,4,0.0097387852,0.0097407252,-1.9399e-06,0.0192420911,0.015471736,0.0037703551,0.0037722951,,,,-1.20474,,Left Foot,,,,"[69.2, 62.5]",Ground Pass,,6.43,,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.9824212098,0.8439161777,Varazdat Haroyan,34660.0,,,,,,,1,Regular Play,Zsombor Berecz,16734.0,Right Center Midfield,14,Kazincbarcika,2541,"['ab74e94e-3072-562c-95e5-29cbf57fe7dc', '474cfe86-2295-5770-a5ce-48502bb8f976', '523d1c8b-2aaa-51b5-977a-2714fc953457']",13,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:13.005,Pass,True
,,,,,,,,,,,,,,,,,,,,0.685,,,,,,,,,,,,,,985303eb-8182-5aef-9238-d8a5ee3becfe,163,,"[69.2, 62.5]",4003593,4,0.009185167,0.0097387852,-0.0005536182,0.0177685264,0.0192420911,-0.0014735647,-0.0009199465,,,,1.323699,,Right Foot,,,,"[72.0, 73.6]",Ground Pass,,11.45,,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8549697324,0.9299205542,Kristóf Polgár,484586.0,,,,,,,1,Regular Play,Varazdat Haroyan,34660.0,Right Center Back,14,Kazincbarcika,2541,"['8f46d27c-d386-5aaf-9273-f75085ff07ad', 'a9c7f054-ad0d-59da-b864-bb4459e56f80']",13,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:13.475,Pass,
,,,,,,,,,,,,,,,,,,,,1.222,,,,,,,,,,,,,,c0315eb5-d3ed-508b-bcb9-f7cbdc8883eb,166,,"[72.0, 73.9]",4003593,4,0.0086435853,0.0089804577,-0.0003368724,0.0224727392,0.0177685264,0.0047042128,0.0050410852,,,,-0.01515,,Right Foot,,,,"[85.2, 73.7]",Ground Pass,,13.2,,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9210696814,0.9201068878,Meshack Izuchukwu Ubochioma,404244.0,,,,,,,1,Regular Play,Kristóf Polgár,484586.0,Right Back,14,Kazincbarcika,2541,"['6701168e-beec-5dab-b816-d34c06b8ddb5', 'f91a3b1c-8c1e-5ba0-aff7-d89334411e0f']",15,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:15.114,Pass,
,,,,,,,,,,,,,,,,,,,,0.663,,,,,,,,,,,,,,acebd3dc-faf0-5b0f-a87c-05d1580614e2,169,,"[102.5, 67.5]",4003593,4,0.0082756318,0.0079026539,0.0003729779,0.0621563271,0.0329564586,0.0291998684,0.0288268905,,,,-1.110825,,Left Foot,,,,"[107.9, 56.6]",Ground Pass,,12.16,,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9913371777,0.6463556886,Norbert Könyves,50330.0,,,,,,,1,Regular Play,Meshack Izuchukwu Ubochioma,404244.0,Right Midfield,14,Kazincbarcika,2541,"['cc68b7f9-50ec-5cf7-a1c4-f820e9700ab8', 'dc504ad1-40eb-52b6-9e54-b22aaec81695']",19,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:19.097,Pass,
,,,,,,,,,,,,,,,,,,,,0.718,,,,,,,,,,,,,,41f52c04-bb4c-5704-9ab7-0be96491fb9e,173,,"[110.2, 55.9]",4003593,4,0.0096953642,0.0081385616,0.0015568025,0.0123884268,0.0677194819,-0.0553310551,-0.0568878576,,,,-2.406153,,Right Foot,,,,"[106.0, 52.1]",Low Pass,,5.66,,Incomplete,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9991999755,0.5244761109,,,,,,,,,1,Regular Play,Norbert Könyves,50330.0,Center Forward,14,Kazincbarcika,2541,"['3bd51a70-acdf-5d76-9aaa-49d593fdb06b', '979f8023-6df7-5f15-8263-0923c29d4fc9', '07402ebb-559e-521b-bdad-e967068ac147']",20,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:20.671,Pass,True
,,,,,,,,,,,,,,,,,,,,0.729,,,,,,,,,,,,,,3bd51a70-acdf-5d76-9aaa-49d593fdb06b,174,,"[14.1, 28.0]",4003593,4,0.0136006633,0.0677194819,-0.0541188186,0.0093993815,0.0081385616,0.0012608198,0.0553796384,,,,-2.794531,,Right Foot,,,,"[9.4, 26.3]",Ground Pass,,5.0,,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.5394179771,0.9524863362,André Lourenço Duarte,132838.0,,,,,Recovery,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,15,Ujpest,1033,"['41f52c04-bb4c-5704-9ab7-0be96491fb9e', '54ed3e53-efb8-55ee-9383-b45eb9ba8302']",21,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:21.389,Pass,
,,,,,,,,,,,,,,,,,,,,3.648,,,,,,,,,,,,,,efcec452-f5a1-5bf3-9859-db5d668e3962,177,,"[12.0, 23.8]",4003593,4,0.0173332188,0.0128395017,0.0044937171,0.0096715363,0.0098367231,-0.0001651868,-0.0046589039,,,,0.039453,,Right Foot,,,,"[65.2, 25.9]",High Pass,,53.24,,Incomplete,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9021564668,0.2468899041,,,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Right Center Back,15,Ujpest,1033,"['5852a4f1-c0ae-5119-b3b1-bc648f847f8c', '6dfeb9d7-8f50-5850-98f3-94ca4ea96505']",22,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:22.743,Pass,
,,,,,,,,,,,,,,,,,,,,3.911,,,,,,,,,,,,,,5852a4f1-c0ae-5119-b3b1-bc648f847f8c,178,,"[54.9, 54.2]",4003593,4,0.0152966185,0.0098367231,0.0054598954,0.0096987905,0.0128395017,-0.0031407112,-0.0086006066,,,,-2.75571,,Right Foot,,,,"[19.7, 39.9]",Ground Pass,,37.99,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9762688376,0.9951648712,Dániel Gyollai,47322.0,,,,,Recovery,,1,Regular Play,Varazdat Haroyan,34660.0,Right Center Back,16,Kazincbarcika,2541,"['efcec452-f5a1-5bf3-9859-db5d668e3962', 'eb77725a-064d-522c-a4fa-0fe9bb8338ce']",26,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:26.391,Pass,
,,,,,,,,,,,,,,,,,,,,3.515,,,,,,,,,,,,,,9d602ee1-0e85-5fad-9099-23fc48f23a73,181,,"[20.5, 38.8]",4003593,4,0.0099502197,0.0152966185,-0.0053463988,0.025796175,0.0096987905,0.0160973845,0.0214437833,,,,-0.068503,,Left Foot,,,,"[78.8, 34.8]",High Pass,,58.44,,,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9244238076,0.1447352022,Bálint Kártik,484588.0,,,,,,,1,Regular Play,Dániel Gyollai,47322.0,Goalkeeper,16,Kazincbarcika,2541,"['af5bf6d1-cf4c-5a4a-9571-026ae88ba81f', '3e772b71-728c-5ac1-894c-87938531ef0f']",30,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:30.302,Pass,True
,,,,,,,,,,,,,,,,,,,,3.836,,,,,,,,,,,,,,fb802fdb-77e3-5913-9cff-b39bc58df144,184,,"[78.8, 34.8]",4003593,4,0.0084631676,0.0099502197,-0.0014870521,0.0901013985,0.025796175,0.0643052235,0.0657922756,,,True,0.458484,9c5c4a7a-09ef-5683-81b3-7290fdac3d55,,,,,"[102.1, 46.3]",High Pass,,25.98,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.8855615598,0.1296902746,Norbert Könyves,50330.0,True,,,,,0.009695158,1,Regular Play,Bálint Kártik,484588.0,Left Center Midfield,16,Kazincbarcika,2541,"['5328f80f-069f-5e75-8c75-f3ab33e7b8c0', 'd55629a5-2a9a-5d34-a9d4-9631f0e5d3cf']",33,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:33.817,Pass,True
,,,,,,,,,,,,,,,,,,,,3.726,,,,,,,,,,,,,,8deddfc7-131a-59a3-ad25-1600f08daa9f,196,,"[9.9, 37.2]",4003593,4,0.0123851374,0.012392221,-7.0836e-06,0.0108331293,0.0119412616,-0.0011081323,-0.0011010487,True,,,1.162928,,Keeper Arm,,,,"[16.9, 53.4]",Ground Pass,,17.65,,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.998002974,0.9962723255,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,17,Ujpest,1033,['d87238bb-b061-521b-9d18-1e4a11fa1a12'],48,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:48.248,Pass,
,,,,,,,,,,,,,,,,,,,,8.03,,,,,,,,,,,,,,68d2b6ad-4d29-5a15-a531-b500422eb538,198,,"[18.9, 54.9]",4003593,4,0.0169548038,0.0123851374,0.0045696665,0.0073825414,0.0108331293,-0.0034505879,-0.0080202543,True,True,,1.215961,,Right Foot,,,,"[28.2, 80.0]",High Pass,,26.77,,Out,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9584835132,0.6453055143,,,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,17,Ujpest,1033,,54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:54.248,Pass,
